collection,date,id,title,topic_score
kissinger,1976-01-16 15:50:00,0000C1ED,Telecon with Kissinger and Dobrynin AT 3:50 P.M.,0.1125
kissinger,1975-12-26 09:30:00,0000D6F8,TELECON WITH MR. HYLAND AT 9:30 A.M.,0.0895525
kissinger,1976-07-21 19:23:00,0000DA58,TELECON WITH MR. SONNENFELDT AT 7:23 P.M.,0.0719428
kissinger,1975-04-21 20:06:00,0000BC14,TELECON WITH SONNEFELDT AT 8:06 P.M.,0.0714285
kissinger,1976-01-15 12:15:00,0000D706,TELECON WITH HYLAND AT 12:15 P.M.,0.0703518
kissinger,1974-03-20 18:40:00,0000C4D7,Telecon with Sonnenfeldt and Kissinger at 6:40 P.M.,0.0609736
kissinger,1976-04-10 10:45:00,0000BFB1,TELECON WITH MR. BERNIE GOERTZMAN/SECRETARY KISSINGER AT 10:,0.0604658
kissinger,1975-11-13 18:30:00,0000BCE1,Telecon with Scotty Reston and Kissinger AT 6:30 P.M.,0.0593135
kissinger,1974-03-21 09:12:00,0000C4D8,Telecon with Kissinger and Helmut Sonnenfeldt at 9:12 A.M.,0.0576923
kissinger,1976-02-27 15:35:00,0000BDA0,Telecon with Kissinger and Ikle AT 3:35 P.M.,0.0504202
kissinger,1975-05-24 08:35:00,0000D827,TELECON WITH LARRY EAGLEBURGER AT 8:35 A.M.,0.0478247
kissinger,1975-11-06 09:30:00,0000BCC9,Telecon with M Broesseler and Kissinger AT 9:30 A.M.,0.0476192
kissinger,1973-11-24 00:00:00,0000C599,Telecon with Schlesinger and Kissinger at 11:18,0.0472437
kissinger,1975-10-16 11:20:00,0000BC96,Telecon with Kissinger and Helmut Sonnenfeldt AT 11:20 A.M.,0.0454543
kissinger,1976-10-25 09:40:00,0000D974,TELECON WITH BILL HAYLAND AT 9:40 A.M.,0.0422537
kissinger,1974-12-26 10:15:00,0000D7B2,TELECON WITH DOBRYNIN AT 10:15 A.M.,0.0419582
kissinger,1974-08-01 00:00:00,0000CA58,TELECON WITH AMBASSADOR ANDERSON,0.0413223
kissinger,1975-05-12 14:00:00,0000BFD7,Telecon with Kissinger and Butz AT 2:00 P.M.,0.0405408
kissinger,1974-09-13 17:45:00,0000D664,TELECON WITH MR. ENDERS AT 5:45 P.M.,0.0399999
kissinger,1973-10-08 11:00:00,0000C25B,TELECON WITH LORD CROMER/SEC KISSINGER AT 11:00 A.M.,0.0399991
kissinger,1975-10-17 14:14:00,0000C1E2,Telecon with Dobrynin and Kissinger AT 2:14 P.M.,0.0393462
kissinger,1975-09-13 10:28:00,0000DA59,TELECON WITH SENATOR CASE AT 10:28 A.M.,0.0389619
kissinger,1976-08-30 18:45:00,0000BF45,Telecon with the Secretary and Barry Schweid AT 6:45 P.M.,0.0378822
kissinger,1975-07-22 09:35:00,0000BC82,TELECON WITH HELMUT SONNENFELDT/SECRETARY KISSINGER AT 9:35 ,0.0357142
kissinger,1975-09-12 17:30:00,0000BE10,TELECON WITH MR. SISCO/THE SECRETARY AT 5:30 P.M.,0.035461
kissinger,1974-07-12 17:08:00,0000C9E1,TELECON WITH SECRETARY WEINBERGER/SECRETARY KISSINGER AT 5:0,0.0352116
kissinger,1973-10-07 16:40:00,0000C24B,TELECON WITH DOBRYNIN/KISSINGER AT 4:40 P.M.,0.0325205
kissinger,1976-07-12 13:00:00,0000BE70,Telecon with Kissinger and Sam Lewis AT 1:00 P.M.,0.032258
kissinger,1973-10-15 00:00:00,0000C7C8,TELECON WITH SECRETARY KISSINGER/SENATOR JAVITS AT 9:45,0.0318474
kissinger,1973-10-14 00:00:00,0000C94B,TELECON WITH SECRETARY SCHLESINGER,0.0317463
kissinger,1976-01-19 09:20:00,0000D70B,TELECON WITH BILL HYLAND AT 9:20 A.M.,0.0314961
kissinger,1976-06-14 14:45:00,0000C02E,TELECON WITH MR. SONNENFELDT/SEC KISSINGER AT 2:45 P.M.,0.0312504
kissinger,1973-10-06 00:00:00,0000C230,TELECON WITH GENERAL HAIG/SECRETARY KISSINGER AT 8:00,0.03125
kissinger,1976-07-29 09:30:00,0000BE9E,Telecon with Kissinger and Butz AT 9:30 A.M.,0.029851
kissinger,1974-03-08 16:00:00,0000C480,Telecon with Schlesinger and Kissinger at 4:00 P.M.,0.0291973
kissinger,1974-09-26 11:26:00,0000D67D,TELECON WITH HELMUT SONNENFELDT AT 11:26 A.M.,0.0252101
kissinger,1975-05-15 00:00:00,0000D7FA,TELECON WITH HUGH SIDEY AT 11:15,0.0250001
kissinger,1976-01-29 16:10:00,0000BD83,Telecon with Kissinger and Ted Koppel AT 4:10 P.M.,0.0241936
