collection,date,id,title,topic_score
kissinger,1973-10-23 20:35:00,0000C843,TELECON WITH THE SECRETARY/SENATOR FULBRIGHT AT 8:35 P.M.,0.111111
kissinger,1975-01-07 11:40:00,0000BB05,TELECON WITH ESENBEL AT 11:40 A.M.,0.096939
kissinger,1974-08-15 00:00:00,0000BA5D,TELECON WITH EUGENE ROSTOW AT 8:00 P .M.,0.0822791
kissinger,1975-04-08 18:40:00,0000D857,TELECON WITH SCOTTY RESTON AT 6:40 P.M.,0.081219
kissinger,1975-10-02 12:05:00,0000D89C,TELECON WITH AMBASSADOR DINITZ AT 12:05 P.M.,0.0705883
kissinger,1975-07-25 11:31:00,0000BD6F,TELECON WITH AMB. DINITZ/KISSINGER AT 11:31 A.M.,0.0677938
kissinger,1976-05-14 15:05:00,0000BFE3,TELECON WITH DAVID PACKARD/SEC KISSINGER AT 3:05 P.M.,0.0661156
kissinger,1974-08-20 09:34:00,0000D63D,TELECON WITH SENATOR FULBRIGHT AT 9:34 A.M.,0.0646746
kissinger,1975-04-08 19:00:00,0000D855,TELECON WITH RICHARD VALERIANI AT 7:00 P.M.,0.0638297
kissinger,1973-10-15 19:15:00,0000C7D0,TELECON WITH DEAN RUSK/HAK AT 7:15 P.M.,0.0580644
kissinger,1973-10-17 13:40:00,0000C7F2,TELECON WITH THE PRESIDENT - SECRETARY KISSINGER AT 1:40 P.M,0.0578487
kissinger,1974-01-23 22:35:00,0000C65E,Telecon with Kissinger and Atherton at 10:35 P.M.,0.0559972
kissinger,1975-01-20 17:10:00,0000BB41,TELECON WITH DINITZ AT 5:10 P.M.,0.0552152
kissinger,1973-11-17 08:50:00,0000C920,TELECON WITH GENERAL HAIG/SEC KISSINGER AT 8:50 A.M.,0.0538462
kissinger,1974-04-10 19:40:00,0000C4FF,Telecon with William Hyland and Kissinger at 7:40 P.M.,0.0526316
kissinger,1973-10-13 19:55:00,0000C78F,TELECON WITH AMB DOBRYNIN - SECRETARY KISSINGER AT 7:55 P.M.,0.0520836
kissinger,1975-02-04 20:30:00,0000BB67,TELECON WITH YURI VERONTSOV AT 8:30 P.M.,0.0519482
kissinger,1975-01-13 10:25:00,0000D7B7,TELECON WITH AMBASSADOR DOBRYNIN AT 10:25 A.M.,0.0510916
kissinger,1975-09-17 20:03:00,0000BE37,TELECON WITH MR. TED KOPPEL/THE SECRETARY AT 8:03 P.M.,0.0503595
kissinger,1973-10-07 00:00:00,0000C24A,TELECON WITH CROMER/KISSINGER AT 4:25,0.049645
kissinger,1976-10-04 00:00:00,0000D940,TELECON WITH KISSINGER/MEXICAN AMBASSADOR OLLOQUI AT 12:58PM,0.0495875
kissinger,1973-10-01 09:13:00,0000C1D9,TELECON WITH SPEAKER CARL ALBERT/HAK AT 9:13 A.M.,0.049296
kissinger,1976-08-30 16:15:00,0000BEF4,Telecon with Kissinger and Dinitz AT 4:15 P.M.,0.0491811
kissinger,1974-01-04 20:12:00,0000C60F,Telecon with President Nixon and Kissinger at 8:12 P.M.,0.0479991
kissinger,1974-03-19 18:40:00,0000C4CD,Telecon with Hugh Scott and Kissinger at 6:40 P.M.,0.046153
kissinger,1975-09-26 16:05:00,0000BEBC,TELECON WITH SENATOR JAVITS/SECRETARY KISSINGER AT 4:05 P.M.,0.0457513
kissinger,1973-09-28 19:30:00,0000C1B0,TELECON WITH HEDLEY DONOVAN/SEC KISSINGER AT 7:30 P.M.,0.0441176
kissinger,1976-07-01 09:07:00,0000BE63,Telecon with Moynihan and Kissinger AT 9:07 A.M.,0.0437163
kissinger,1975-06-19 10:55:00,0000D82B,TELECON WITH TAFT SCHREIBER AT 10:55 A.M.,0.0432427
kissinger,1974-03-15 21:30:00,0000C4B2,Telecon with Joseph Alsop and Kissinger at 9:30 P.M.,0.0431661
kissinger,1975-02-01 16:55:00,0000D7D8,TELECON WITH RON ZIEGLER AT 4:55 P.M.,0.042553
kissinger,1975-01-03 18:50:00,0000D9C1,TELECON WITH AMBASSADOR RAMSBOTHAM AT 6:50 P.M.,0.041958
kissinger,1976-04-10 10:45:00,0000BFB1,TELECON WITH MR. BERNIE GOERTZMAN/SECRETARY KISSINGER AT 10:,0.0418608
kissinger,1973-10-06 09:23:00,0000C22D,TELECON WITH DOBRYNIN/SEC KISSINGER AT 9:23 A.M.,0.0417911
kissinger,1974-09-27 00:00:00,0000BA96,TELECON WITH DOBRYNIN AT 12:52,0.0416669
