collection,date,id,title,topic_score
kissinger,1975-03-31 20:40:00,0000BC2C,TELECON WITH MAX FISHER AT 8:40 P.M.,0.130178
kissinger,1975-02-20 12:45:00,0000D87E,TELECON WITH MAX FISHER AT 12:45 P.M.,0.103226
kissinger,1976-03-03 14:50:00,0000BE44,Telecon with Kissinger and Don Kendall AT 2:50 P.M.,0.095652
kissinger,1974-01-22 15:50:00,0000C648,Telecon with Kissinger and Don Kendall at 3:50 P.M.,0.090907
kissinger,1975-02-28 11:50:00,0000BBAF,TELECON WITH SCOTT RESTON AT 11:50 A.M.,0.0840709
kissinger,1975-03-24 00:00:00,0000D881,TELECON WITH MAX FISHER AT 7:10,0.077491
kissinger,1975-06-24 00:00:00,0000CF5C,TELECON WITH MAX FISHER/SECRETARY KISSINGER AT 6:46 PM,0.0760167
kissinger,1973-10-26 00:00:00,0000C897,TELECON WITH SENATOR FULBRIGHT/SECRETARY KISSINGER AT 3:00,0.0719426
kissinger,1975-09-04 10:33:00,0000D969,TELECON WITH MAX FISHER AT 10:33 A.M.,0.0660378
kissinger,1975-03-31 20:55:00,0000BBDF,TELECON WITH JOE SISCO AT 8:55 P.M.,0.0656936
kissinger,1974-08-03 09:55:00,0000CA67,TELECON WITH GENERAL HAIG/THE SECRETARY AT 9:55 A.M.,0.0655736
kissinger,1973-10-29 00:00:00,0000C1A8,Telecon with Dobrynin and HAK at 9:20AM,0.0647482
kissinger,1976-01-05 13:00:00,0000BD41,Telecon with Kissinger and Moynihan AT 1:00 P.M.,0.0620156
kissinger,1974-06-08 17:20:00,0000C9B7,TELECON WITH MAX FISHER/SECRETARY KISSINGER AT 5:20 P.M.,0.0616439
kissinger,1975-04-28 19:05:00,0000D7DF,TELECON WITH AMBASSADOR MARTIN AT 7:05 P.M.,0.0614529
kissinger,1975-04-23 15:35:00,0000D875,TELECON WITH MAX FISHER AT 3:35 P.M.,0.0608109
kissinger,1975-02-20 14:50:00,0000D839,TELECON WITH ABMASSADOR DINITZ AT 2:50 P.M.,0.0604028
kissinger,1973-10-09 15:45:00,0000C27C,TELECON WITH AMB DINITZ/HAK AT 3:45 P.M.,0.0597015
kissinger,1973-10-29 19:55:00,0000C8DD,TELECON WITH DINITZ/KISSINGER AT 7:55 P.M.,0.0588238
kissinger,1975-11-13 14:45:00,0000BCE0,Telecon with Palme and the Secretary AT 2:45 P.M.,0.058537
kissinger,1973-12-05 13:09:00,0000C5BE,Telecon with Paul Ziffren and Kissinger at 1:09 P.M.,0.0569106
kissinger,1974-07-22 11:25:00,0000D6C2,TELECON WITH FOREIGN MIN. CALLAGHAN AT 11:25 A.M.,0.0558663
kissinger,1975-03-28 00:00:00,0000D84F,TELECON WITH MR. MAX FISHER AT 12:25,0.0555554
kissinger,1974-04-12 20:46:00,0000C510,Telecon with Scowcroft and Kissinger at 8:46 P.M.,0.0551181
kissinger,1973-11-30 14:55:00,0000C1B7,Telecon with Dobrynin and Kissinger at 2:55 P.M.,0.054795
kissinger,1974-08-22 19:25:00,0000D69A,TELECON WITH DAVID ROCKEFELLER AT 7:25 P.M.,0.054795
kissinger,1973-10-29 00:00:00,0000C8D1,TELECON WITH MR. ZIEGLER/SECRETARY KISSINGER AT 4:15,0.0546875
kissinger,1974-03-08 00:00:00,0000C47A,Telecon with George Vest and Kissinger at 12:34,0.0534354
kissinger,1973-10-29 09:20:00,0000C8C6,TELECON WITH DOBRYNIN/HAK AT 9:20 A.M.,0.0526318
kissinger,1974-03-18 17:13:00,0000C4C5,Telecon with Dobrynin and Kissinger at 5:13 P.M.,0.0522389
kissinger,1974-09-26 12:34:00,0000D678,TELECON WITH ARCHBISHOP IAKOVOS AT 12:34 P.M.,0.0522377
kissinger,1976-05-29 13:00:00,0000C013,TELECON WITH MR. ROGERS/SECRETARY KISSINGER AT 1:00 P.M.,0.0508465
kissinger,1973-10-07 13:30:00,0000C243,TELECON WITH SECRETARY SCHESINGER - SECRETARY KISSINGER AT 1,0.0507252
kissinger,1974-09-09 20:05:00,0000D658,TELECON WITH AMBASSADOR DINITZ AT 8:05 P.M.,0.0507236
kissinger,1975-04-18 16:35:00,0000D86C,TELECON WITH MR. GARMENT AT 4:35 P.M.,0.0497242
kissinger,1975-04-25 17:40:00,0000D7DB,TELECON WITH MR. PAUL ZIFFREN AT 5:40 P.M.,0.0496462
kissinger,1974-01-21 12:11:00,0000C1BE,Telecon with Dobrynin and HAK at 12:11 P.M.,0.0491804
kissinger,1975-06-17 16:25:00,0000D808,TELECON WITH LEN GARMET AT 4:25 P.M.,0.0486496
kissinger,1974-01-23 22:00:00,0000C65D,Telecon with Len Garment and Kissinger at 10:00 P.M.,0.0483871
kissinger,1974-02-17 13:00:00,0000C570,Telecon with Haig and Kissinger at 1:00 P.M.,0.0480002
kissinger,1976-03-20 17:40:00,0000BE18,Telecon with Kissinger and Max Fisher AT 5:40 P.M.,0.048
kissinger,1974-12-10 08:50:00,0000D7A5,"TELECON WITH JOHN OSBORNE, THE NEW REPUBLIC AT 8:50 A.M.",0.0473379
kissinger,1974-04-24 10:17:00,0000C54D,Telecon with Max Fisher and HAK at 10:17 A.M.,0.0463919
kissinger,1975-01-30 19:18:00,0000D7C5,TELECON WITH SENATOR HUMPHRREY AT 7:18 P.M.,0.0454542
kissinger,1975-07-17 11:24:00,0000BC34,TELECON WITH MR. HARTMAN/SECRETARY KISSSINGER AT 11:24 A.M.,0.0443039
kissinger,1974-01-31 19:50:00,0000C688,Telecon with Kissinger and Dinitz at 7:50 P.M.,0.0441991
kissinger,1976-01-12 15:35:00,0000D704,TELECON WITH DOBRYNIN AT 3:35 P.M.,0.0434784
kissinger,1973-09-22 15:50:00,0000C189,TELECON WITH BERNARD GWERTZMAN/HAK AT 3:50 P.M.,0.04321
kissinger,1973-10-29 11:55:00,0000C8C9,TELECON WITH THE PRESIDENT/SEC KISSINGER AT 11:55 A.M.,0.0425534
kissinger,1974-06-03 16:10:00,0000C98B,TELECON WITH PROFESSOR COOPER/SECRETARY KISSINGER AT 4:10 P.,0.0425534
kissinger,1976-05-12 11:25:00,0000D77C,TELECON WITH EDWARD CARTER AT 11:25 A.M.,0.0424711
