collection,date,id,title,topic_score
kissinger,1975-04-14 18:35:00,0000BC00,TELECON WITH HABIB AT 6:35 P.M.,0.104895
kissinger,1976-08-27 17:20:00,0000BEF1,Telecon with Ikle and Kissinger AT 5:20 P.M.,0.0837994
kissinger,1976-08-18 10:05:00,0000BEBD,Telecon with Phil Habib and Kissinger AT 10:05 A.M.,0.0794703
kissinger,1974-09-16 14:55:00,0000D666,TELECON WITH TOM ENDERS AT 2:55 P.M.,0.0724639
kissinger,1974-07-19 19:30:00,0000CA81,TELECON WITH INGERSOLL/MCCLOSKEY/STABLER/HAK AT 7:30 P.M.,0.0702879
kissinger,1974-08-10 15:35:00,0000D695,TELECON WITH ECEVIT AT 3:35 P.M.,0.0684215
kissinger,1973-10-24 10:10:00,0000C19D,Telecon with Dobrynin and HAK at 10:10 A.M.,0.0617288
kissinger,1976-06-18 10:45:00,0000D6E1,TELECON WITH SIR PETER RAMSBOTHAM AT 10:45 A.M.,0.0606062
kissinger,1974-08-10 15:40:00,0000D694,TELECON WITH THE PRESIDENT AT 3:40 P.M.,0.0576925
kissinger,1974-02-20 11:36:00,0000C458,Telecon with Dinitz and Kissinger at 11:36 A.M.,0.0573744
kissinger,1973-12-06 17:59:00,0000C5C5,Telecon with Dobrynin and Kissinger at 5:59 P.M.,0.0564516
kissinger,1976-06-16 17:42:00,0000C061,TELECON WITH AMBASSADOR DOBRYNIN/SECRETARY KISSINGER AT 5:42,0.0559441
kissinger,1973-10-12 08:46:00,0000C6E4,TELECON WITH AMB MCCLOSKEY/JOE SISCO/SECY KISSINGER AT 8:46 ,0.0559004
kissinger,1976-03-27 19:02:00,0000BF50,TELECON WITH DINITZ/SEC KISSINGER AT 7:02 P.M.,0.0550005
kissinger,1974-07-20 19:32:00,0000CA89,TELECON WITH JIM CALLAGHAN/HAK AT 7:32 P.M.,0.0548785
kissinger,1974-07-21 09:56:00,0000CA1E,TELECON WITH SECRETARY KISSINGER/JOE SISCO AT 9:56 A.M.,0.0521741
kissinger,1975-11-21 15:29:00,0000BCFA,Telecon with Sonnenfeldt and Kissinger AT 3:29 P.M.,0.0517202
kissinger,1974-08-21 17:55:00,0000D698,TELECON WITH MR. SONNENFEFDT AT 5:55 P.M.,0.0514708
kissinger,1975-04-16 19:55:00,0000D866,TELECON WITH SENATOR JAVITS AT 7:55 P.M.,0.0502788
kissinger,1975-09-12 15:20:00,0000D955,TELECON WITH CHAIRMAN MORGAN AT 3:20 P.M.,0.0499995
kissinger,1976-04-15 18:08:00,0000CF6E,TELECON WITH AMBASSADOR MCCLOSKEY/SECRETARY KISSINGER AT 6:0,0.0491804
kissinger,1976-08-24 10:45:00,0000DA34,TELECON WITH SEN. HUMPHREY AT 10:45 A.M.,0.0487816
kissinger,1973-10-27 11:24:00,0000C8B6,TELECON WITH DOBRYNIN/KISSINGER AT 11:24 A.M.,0.0487806
kissinger,1974-07-19 20:22:00,0000CA0A,TELECON WITH CALLAGHAN/HAK AT 8:22 P.M.,0.0481296
kissinger,1974-01-28 15:03:00,0000C66C,Telecon with Kubisch and Kissinger at 3:03 P.M.,0.0472442
kissinger,1973-10-10 20:59:00,0000C292,TELECON WITH GENERAL SCOWCROFT/SECRETARY KISSINGER AT 8:59 P,0.0472442
kissinger,1973-10-13 09:50:00,0000C747,TELECON WITH AMB DOBRYNIN - SECRETARY KISSINGER AT 9:50 A.M.,0.046875
kissinger,1975-07-24 18:10:00,0000BD64,TELECON WITH AMBASSADOR ESENBEL/SECRETARY KISSINGER AT 6:10 ,0.0465117
kissinger,1974-02-03 12:25:00,0000C69E,Telecon with Joe Sisco and Kissinger at 12:25 P.M.,0.0461539
kissinger,1975-10-06 17:35:00,0000BC60,Telecon with Church and the Secretary AT 5:35 P.M.,0.0461463
kissinger,1975-11-20 18:12:00,0000D8D9,TELECON WITH AMBASSADOR DOBRYNIN AT 6:12 P.M.,0.0451979
kissinger,1973-10-13 09:50:00,0000C183,Telecon with Dobrynin and Kissinger at 9:50 A.M.,0.0440269
kissinger,1973-10-24 00:00:00,0000C84D,TELECON WITH AMB DOBRYNIN/KISSINGER AT 10:19,0.0437509
kissinger,1975-05-12 11:50:00,0000DA24,TELECON WITH SECRETARY SIMON AT 11:50 A.M.,0.0431655
kissinger,1975-09-30 12:55:00,0000BEC7,TELECON WITH JOSEPH SISCO/SECRETARY KISSINGER AT 12:55 P.M.,0.0425531
kissinger,1973-10-26 20:15:00,0000C8A7,TELECON WITH SCOWCROFT/KISSINGER AT 8:15 P.M.,0.0420164
kissinger,1974-08-15 13:05:00,0000DA43,TELECON WITH FOREIGN MINISTER SAUVAGNARGUES AT 1:05 P.M.,0.0416669
kissinger,1976-03-29 00:00:00,0000D9EF,TELECON WITH  DINITZ AT 8p09 P.M.,0.0411755
kissinger,1973-10-26 09:32:00,0000C1A2,Telecon with Dobrynin and HAK at 9:32 A.M.,0.0409359
kissinger,1976-08-26 11:35:00,0000BF3F,Telecon with Kissinger and Ribicoff AT 11:35 A.M.,0.0406976
kissinger,1973-10-06 09:00:00,0000C213,TELECON WITH SHALEV/SEC KISSINGER AT 9:00 A.M.,0.0406505
kissinger,1975-03-03 19:28:00,0000D84A,TELECON WITH SENATOR SPARKMAN AT 7:28 P.M.,0.0396826
kissinger,1973-10-10 08:13:00,0000C17E,Telecon with Dobrynin and HAK at 8:13 A.M.,0.0395476
kissinger,1974-02-02 15:20:00,0000C69D,Telecon with Donaldson and Kissinger at 3:20 P.M.,0.0390627
kissinger,1975-04-28 22:45:00,0000D7E2,TELECON WITH THE PRESIDENT AT 10:45 P.M.,0.0390626
kissinger,1976-03-29 20:09:00,0000C09B,TELECON WITH AMBASSADOR DINITZ/SECRETARY KISSINGER AT 8:09 P,0.0387098
kissinger,1976-03-29 00:00:00,0000D622,TELECON WITH AMBASSADOR DINITZ AT 8:09 P.M,0.0387098
kissinger,1974-03-30 11:45:00,0000C57B,Telecon with Rush and Kissinger at 11:45 A.M.,0.0384619
kissinger,1973-10-24 16:50:00,0000C858,TELECON WITH MR. POPPER - SECRETARY KISSINGER AT 4:50 P.M.,0.0379748
kissinger,1974-07-18 11:00:00,0000D6C7,TELECON WITH AMBASSADOR RAMSBOTHAM AT 11:00 A.M.,0.0379748
kissinger,1974-09-26 12:05:00,0000D679,TELECON WITH ARCHBISHOP IAKOVOS AT 12:05 P.M.,0.0375941
kissinger,1974-07-18 16:15:00,0000C9F9,TELECON WITH KUBISCH/SEC KISSINGER AT 4:15 P.M.,0.0367651
kissinger,1973-10-24 09:45:00,0000C19E,Telecon with Dobrynin and Kissinger at 9:45 A.M.,0.0367647
kissinger,1975-11-07 12:15:00,0000DA5F,TELECON WITH LLOYD SCHERER AT 12:15 P.M.,0.0366496
kissinger,1975-04-17 18:30:00,0000D869,TELECON WITH RICHARD VALERIANI AT 6:30 P.M.,0.0352114
kissinger,1973-11-03 11:35:00,0000C916,TELECON WITH AMB DOBRYNIN - SECRETARY KISSINGER AT 11:35 A.M,0.0350876
kissinger,1975-02-07 11:03:00,0000BB8C,TELECON WITH WILLIAM BUCKLEY AT 11:03 A.M.,0.0349652
kissinger,1975-09-15 10:40:00,0000BE31,TELECON WITH LARRY EAGLEBURGER/SECRETARY KISSINGER AT 10:40 ,0.0338983
kissinger,1973-10-24 19:35:00,0000C863,TELECON WITH DINITZ/KISSINGER AT 7:35 P.M.,0.0336135
kissinger,1976-04-21 18:30:00,0000D76C,TELECON WITH MR. MAXFISHER AT 6:30 P.M.,0.0331127
kissinger,1975-12-23 18:10:00,0000D6F5,TELECON WITH AMBASSADOR DOBRYNIN AT 6:10 P.M.,0.032787
kissinger,1974-06-05 13:09:00,0000C996,TELECON WITH FOREIGN MINISTER RABASA/SECRETARY KISSINGER AT ,0.0327869
kissinger,1973-10-25 10:13:00,0000C871,TELECON WITH AMBASSADOR JOHN SCALI/HAK AT 10:13 A.M.,0.0325203
kissinger,1973-10-13 21:50:00,0000C746,TELECON WITH AMB DOBRYNIN/KISSINGER AT 9:50 P.M.,0.0325203
kissinger,1975-10-29 14:20:00,0000BCB1,Telecon with Ted Koppel and Kissinger AT 2:20 P.M.,0.0324677
kissinger,1975-04-16 00:00:00,0000BC05,TELECON WITH MAHON AT 6:35,0.0322581
kissinger,1974-12-03 15:20:00,0000D79F,TELECON WITH SENATOR BARR GOLDWATER AT 3:20 P.M.,0.0320001
kissinger,1974-03-07 14:45:00,0000C475,Telecon with Clements and Kissinger at 2:45 P.M.,0.0303031
kissinger,1973-10-07 10:00:00,0000C23C,TELECON WITH FOREIGN MINISTER EBAN/SECRETARY KISSINGER AT 10,0.0303031
kissinger,1973-12-07 19:45:00,0000C5CE,Telecon with Vice President Ford and Kissinger at 7:45 P.M.,0.0300752
kissinger,1974-08-07 14:35:00,0000C96C,TELECON WITH MR. SISCO AT 2:35 P.M.,0.0298509
kissinger,1973-10-24 10:15:00,0000C19B,Telecon with Dobrynin and HAK at 10:15 A.M.,0.0291971
kissinger,1975-05-15 18:56:00,0000D7FB,TELECON WITH MR. JOSEPH KRAFT AT 6:56 P.M.,0.0291264
kissinger,1974-07-31 20:25:00,0000CA52,TELECON WITH DAVID WISE (NY TIMES)/SECRETARY KISSINGER AT 8:,0.0289856
