collection,date,id,title,topic_score
kissinger,1975-11-03 10:16:00,0000D9C9,TELECON WITH THE VICE PRESIDENT AT 10:16 A.M.,0.0908442
kissinger,1975-03-27 18:12:00,0000BBD5,TELECON WITH SCHLESINGER AT 6:12 P.M.,0.0680278
kissinger,1974-07-21 12:36:00,0000CA24,TELECON WITH SECRETARY KISSINGER/JOE SISCO AT 12:36 P.M.,0.0674849
kissinger,1976-11-16 00:00:00,0000C11C,TELECON WITH MINISTER BAR-ON/SECRETARY KISSINGER AT 10:06,0.0645163
kissinger,1974-07-26 13:25:00,0000CA38,TELECON WITH SECRETARY KISSINGER - PRIME MINISTER KARAMALIS ,0.0632185
kissinger,1975-04-10 09:45:00,0000BBEE,TELECON WITH DAVID BINDER AT 9:45 A.M.,0.0629362
kissinger,1975-07-24 18:10:00,0000BD64,TELECON WITH AMBASSADOR ESENBEL/SECRETARY KISSINGER AT 6:10 ,0.0620155
kissinger,1974-06-07 15:18:00,0000D6BE,TELECON WITH AMBASSADOR RAMSBOTHAM AT 3:18 P.M.,0.0592593
kissinger,1974-09-09 09:00:00,0000D6D4,TELECON WITH FOREIGN MINISTER CALLAGHAN (BRITAIN) AT 9:00 A.,0.0588237
kissinger,1976-03-28 00:00:00,0000BF51,TELECON WITH AMBASSADOR DINITZ/SECRETARY KISSINGER AT 12:55,0.0579711
kissinger,1974-09-26 12:33:00,0000BA90,TELECON WITH STABLER AT 12:33 P.M.,0.057554
kissinger,1974-02-15 15:32:00,0000C424,TELECON WITH AMB DINITZ - SECRETARY KISSINGER AT 3:32 P.M.,0.0534355
kissinger,1976-10-21 08:10:00,0000C150,TELECON WITH WIN LORD/SEC KISSINGER AT 8:10 A.M.,0.0496909
kissinger,1973-11-01 17:10:00,0000C905,TELECON WITH MINISTER SHALEV - SECRETARY KISSINGER AT 5:10 P,0.0495869
kissinger,1974-03-06 16:47:00,0000C574,Telecon with Dinitz and Kissinger at 4:47 P.M.,0.0490799
kissinger,1974-07-21 13:25:00,0000CA26,TELECON WITH PRIME MINISTER ECEVIT OF TURKEY AT 1:25 P.M.,0.0488891
kissinger,1975-11-06 09:30:00,0000BCC9,Telecon with M Broesseler and Kissinger AT 9:30 A.M.,0.0476192
kissinger,1974-09-07 12:22:00,0000CF4F,TELECON WITH MR. ENDERS/THE SECRETARY AT 12:22 P.M.,0.0472442
kissinger,1973-10-14 00:00:00,0000C796,TELECON WITH SECRETARY KISSINGER/JERRY SCHECTER AT 11:16,0.0466667
kissinger,1974-07-21 12:25:00,0000CAA3,TELECON WITH GREEK PM ANDROUTSOPOULOS AT 12:25 P.M.,0.0454547
kissinger,1974-12-26 00:00:00,0000BAF5,TELECON WITH HABIB,0.0451129
kissinger,1974-09-20 09:15:00,0000BA84,TELECON WITH HABID AT 09:15 A.M.,0.044776
kissinger,1973-11-23 12:55:00,0000C596,Telecon with Kay Graham and Kissinger at 12:55 P.M.,0.0445858
kissinger,1976-11-08 09:30:00,0000C108,TELECON WITH MINISTER BAR-ON/SECRETARY KISSINGER AT 9:30 A.M,0.0444448
