collection,date,id,title,topic_score
kissinger,1973-10-06 17:45:00,0000D99C,TELECON WITH CROMER AT 5:45 P.M.,0.164949
kissinger,1973-10-23 10:37:00,0000C81A,TELECON WITH MINISTER VORONTSOV/KISSINGER AT 10:37 A.M.,0.145455
kissinger,1974-07-21 12:25:00,0000CAA3,TELECON WITH GREEK PM ANDROUTSOPOULOS AT 12:25 P.M.,0.131313
kissinger,1973-10-06 00:00:00,0000C230,TELECON WITH GENERAL HAIG/SECRETARY KISSINGER AT 8:00,0.101563
kissinger,1973-10-10 00:00:00,0000C288,TELECON WITH EBAN/KISSINGER AT 12:35,0.0944884
kissinger,1974-07-21 10:40:00,0000CA1D,TELECON WITH SECRETARY KISSINGER/PRIME MINISTER ECEVIT AT 10,0.0894735
kissinger,1973-10-06 17:00:00,0000C225,TELECON WITH SENATOR AIKEN - SECRETARY KISSINGER AT 5:00 P.M,0.0775193
kissinger,1973-10-06 19:10:00,0000C22C,TELECON WITH GEN HAIG - SECRETARY KISSINGER AT 7:10 P.M.,0.0751879
kissinger,1974-07-21 11:15:00,0000CA8B,"TELECON WITH SECRETARY KISSINGER/JAMES CALLAHAN, BRITISH FOR",0.0689659
kissinger,1976-01-06 14:55:00,0000BD45,Telecon with Kissinger and Daniel Borstein AT 2:55 P.M.,0.0666654
kissinger,1973-10-23 00:00:00,0000C827,TELECON WITH AMBASSADOR SCALI/SECRETARY KISSINGER AT 1:15,0.0661157
kissinger,1973-10-07 16:15:00,0000C247,TELECON WITH RON ZIEGLER - THE SECRETARY AT 4:15 P.M.,0.0656937
kissinger,1974-07-21 12:15:00,0000CA22,TELECON WITH FM CALLAGHAN/KISSINGER AT 12:15 P.M.,0.0649352
kissinger,1973-10-09 19:25:00,0000C27F,TELECON WITH AMBASSADOR DINITZ - SECRETARY KISSINGER AT 7:25,0.0633803
kissinger,1973-10-06 18:40:00,0000C22E,TELECON WITH AMBCALI - SECRETARY KISSINGER AT 6:40 P.M.,0.0625001
kissinger,1973-10-06 16:45:00,0000C224,TELECON WITH SENATOR MANSFIELD/KISSINGER AT 4:45 P.M.,0.0597014
kissinger,1973-10-14 12:36:00,0000C799,TELECON WITH AMB DOBRYNIN/KISSINGER AT 12:36 P.M.,0.0592107
kissinger,1974-10-17 13:07:00,0000D68E,TELECON WITH CH. MAHON/KISSINGER/KEITH MAILAN (MAHON TOP STA,0.0586066
kissinger,1976-11-02 15:30:00,0000C0FB,TELECON WITH CONG. FACELL/THE SECRETARY AT 3:30 P.M.,0.0574166
kissinger,1974-04-22 00:00:00,0000C53D,Telecon with Nelson Rockefeller and Kissinger,0.0573213
kissinger,1973-10-14 09:04:00,0000D203,TELECON WITH PRESIDENT/KISSINGER AT 9:04 A.M.,0.0566039
kissinger,1975-05-06 18:32:00,0000BF8F,Telecon with Dobrynin and the Secretary AT 6:32 P.M.,0.056
kissinger,1975-04-18 00:00:00,0000D897,TELECON WITH THE PRESIDENT AT 10:10 PM.,0.0551726
kissinger,1973-10-10 20:59:00,0000C292,TELECON WITH GENERAL SCOWCROFT/SECRETARY KISSINGER AT 8:59 P,0.0551176
kissinger,1975-09-11 00:00:00,0000CF61,TELECON WITH SENATOR RIBBICOFF/SECRETARY KISSINGER AT 3:38 P,0.054422
kissinger,1973-10-29 00:00:00,0000C8D4,TELECON WITH BELLA ABZUG/SECRETARY KISSINGER AT 4:23,0.0542637
kissinger,1973-10-23 00:00:00,0000C836,TELECON WITH MR. SISCO/AMBASSADOR DINITZ,0.0538924
kissinger,1973-10-16 14:55:00,0000C7E0,TELECON WITH SEN FULBRIGHT - SECRETARY KISSINGER AT 2:55 P.M,0.0534353
kissinger,1973-11-03 12:20:00,0000C919,TELECON WITH AMB DOBRYNIN - SECRETARY KISSINGER AT 12:20 P.M,0.0523563
kissinger,1973-10-23 11:04:00,0000C81B,TELECON WITH AMB DINITZ (ISRAEL)/SECY KISSINGER AT 11:04 A.M,0.0503146
kissinger,1975-01-05 20:10:00,0000BB01,TELECON WITH SONNENFELDT AT 8:10 P.M.,0.0499989
kissinger,1976-04-03 10:50:00,0000D763,TELECON WITH JERRY SCHECTER AT 10:50 A.M.,0.0494944
kissinger,1976-09-09 07:06:00,0000BF4A,Telecon with the Secretary and Atherton AT 7:06 A.M.,0.0487796
kissinger,1973-10-25 14:50:00,0000C87A,TELECON WITH JOE KRAFT/SECRETARY KISSINGER AT 2:50 P.M.,0.0479455
kissinger,1973-10-23 09:47:00,0000C19A,Telecon with Kissinger and Vorontsov at 9:47 A.M.,0.0477946
kissinger,1975-01-28 13:00:00,0000BB50,TELECON WITH PASTORE AT 1:00 P.M.,0.0472441
kissinger,1974-07-16 09:35:00,0000C9E8,TELECON WITH ROWLAND EVANS/SEC KISSINGER AT 9:35 A.M.,0.0461537
kissinger,1973-10-06 09:00:00,0000C214,TELECON WITH DOBRYNIN/SEC KISSINGER AT 9:00 A.M.,0.0451129
kissinger,1976-01-06 17:38:00,0000D6FD,TELECON WITH ATTORNEY GENERAL LEVY AT 5:38 P.M.,0.0447757
kissinger,1974-07-19 21:10:00,0000CA0F,TELECON WITH SECRETARY SCHLESINGER/SECRETARY KISSINGER AT 9:,0.0443037
kissinger,1974-02-06 14:12:00,0000C6CA,Telecon with Joe Sisco and Kissinger at 2:12 P.M.,0.0442478
kissinger,1976-10-25 15:50:00,0000C0E8,TELECON WITH ART HARTMAN/THE SECRETARY AT 3:50 P.M.,0.0438586
kissinger,1973-10-06 16:25:00,0000C2B8,TELECON WITH LORD CROMER - SECRETARY KISSINGER AT 4:25 P.M.,0.0423283
kissinger,1974-03-18 00:00:00,0000C4C2,Telecon with Jackson and Kissinger 4:58,0.0422536
kissinger,1973-10-19 00:00:00,0000C805,TELECON WITH AMBASSADOR DOBRYNIN/SECRETARY KISSINGER AT 1:35,0.0421688
kissinger,1973-10-15 12:35:00,0000C7CB,TELECON WITH SENATOR FULBRIGHT/SECRETARY KISSINGER AT 12:35 ,0.0420172
kissinger,1975-04-11 19:40:00,0000DA22,TELECON WITH STEPHEN GARDNER AT 7:40 P.M.,0.0416665
kissinger,1973-10-19 19:09:00,0000C80F,TELECON WITH DINITZ/KISSINGER AT 7:09 P.M.,0.0410952
kissinger,1973-10-23 20:00:00,0000C83C,TELECON WITH HAIG/KISSINGER AT 8:00 P.M.,0.0403216
kissinger,1973-10-23 00:00:00,0000C82D,TELECON WITH MR. SCHLESINGER/SECRETARY KISSINGER AT 3:02,0.0396826
kissinger,1974-04-17 00:00:00,0000C525,Telecon with Scowcroft and Kissinger,0.0390623
kissinger,1975-01-04 16:10:00,0000D9C2,TELECON WITH AMBASSADOR RAMSBOTHAM AT 4:10 P.M.,0.0381679
kissinger,1974-06-03 12:15:00,0000C98A,TELECON WITH WINSTON LORD/SECRETARY KISSINGER AT 12:15 P.M.,0.0378789
kissinger,1973-12-07 18:08:00,0000C5CA,Telecon with Dinitz and Kissinger at 6:08 P.M.,0.0370372
kissinger,1975-04-10 15:05:00,0000D88B,TELECON WITH RON NESSEN AT 3:05 P.M.,0.0367452
kissinger,1974-03-23 15:35:00,0000C585,TELECON WITH DOBRYNIN AT 3:35 P.M.,0.0337838
kissinger,1974-06-07 18:35:00,0000C9B5,TELECON WITH MR. SONNENFELDT/SECRETARY KISSINGER AT 6:35 P.M,0.0336135
kissinger,1976-04-01 18:00:00,0000BF5D,TELECON WITH TAFT SCHREIBER/SECRETARY KISSINGER AT 6:00 P.M.,0.0327868
kissinger,1973-10-10 00:00:00,0000C295,TELECON WITH GENERAL HAIG/SECRETARY KISSINGER,0.0326799
kissinger,1973-10-06 09:00:00,0000C213,TELECON WITH SHALEV/SEC KISSINGER AT 9:00 A.M.,0.0325204
kissinger,1973-10-18 13:15:00,0000C7FA,TELECON WITH SEN FULBRIGHT/SEC KISSINGER AT 1:15 P.M.,0.0322583
kissinger,1974-09-05 18:35:00,0000D651,TELECON WITH BILL COLBY AT 6:35 P.M.,0.032
kissinger,1974-07-18 00:00:00,0000C9F4,TELECON WITH SONNENFELDT/SEC KISSINGER AT 10:45  A.M.,0.0307693
kissinger,1975-04-08 10:32:00,0000D889,TELECON WITH HUGH MORROW AT 10:32 A.M.,0.0303034
kissinger,1975-10-06 19:15:00,0000BC63,Telecon with Joseph Kraft and the Secretary AT 7:15 P.M.,0.0300752
kissinger,1975-06-27 09:24:00,0000CF5D,TELECON WITH SEC. SCHLESINGER/KISSINGER AT 9:24 A.M.,0.0299401
kissinger,1974-01-23 11:57:00,0000BB48,TELECON WITH LARRY EAGLEBURGER AT 11:57 A.M.,0.0272131
kissinger,1976-10-21 15:55:00,0000D972,TELECON WITH AMBASSADOR ARMSTRONG AT 3:55 P.M.,0.0265488
