collection,date,id,title,topic_score
kissinger,1975-06-25 09:55:00,0000C071,Telecon with Hal Sonnenfeldt and Kissinger AT 9:55 A.M.,0.0925932
kissinger,1974-09-26 11:20:00,0000D676,TELECON WITH SENATOR MANSFIELD AT 11:20 A.M.,0.0827067
kissinger,1973-11-20 09:21:00,0000C43C,TELECON WITH SECRETARY KISSINGER/SENATOR SCOOP JACKSON AT 9:,0.0760856
kissinger,1974-08-23 00:00:00,0000D646,TELECON WITH SONNENFELDT AT 3:05  P.M.,0.0655739
kissinger,1974-02-15 12:58:00,0000C41E,TELECON WITH PAUL ZIFFREN/KISSINGER AT 12:58 P.M.,0.0624994
kissinger,1973-10-25 19:19:00,0000C884,TELECON WITH HAIG/KISSINGER AT 7:19 P.M.,0.0620148
kissinger,1975-12-22 17:00:00,0000D6F0,TELECON WITH FUNSETH AT 5:00 P.M.,0.0619468
kissinger,1974-04-27 00:00:00,0000C56B,Telecon with Cranston and Kissinger at 3:20,0.0608571
kissinger,1976-01-19 17:47:00,0000BD67,Telecon with Scotty Reston and Kissinger AT 5:47 P.M.,0.0608093
kissinger,1976-01-09 12:45:00,0000D743,TELECON WITH AMBASSADOR DOBRYNIN AT 12:45 P.M.,0.0604398
kissinger,1976-08-21 11:00:00,0000BEC5,Telecon with Winston Lord and Kissinger AT 11:00 A.M.,0.0598264
kissinger,1976-03-08 12:40:00,0000D721,TELECON WITH MR. HARRIS AT 12:40 P.M.,0.0593611
kissinger,1974-04-24 11:30:00,0000C54E,Telecon with Cranston and Kissinger at 11:30 A.M.,0.0586058
kissinger,1973-12-27 14:30:00,0000C5E3,Telecon with Nixon and Kissinger at 2:30 P.M.,0.056338
kissinger,1975-09-08 09:08:00,0000D96B,TELECON WITH AMBASSADOR DINITZ OF ISRAEL AT 9:08 A.M.,0.0551724
kissinger,1973-10-25 16:45:00,0000C87F,TELECON WITH SEN MANSFIELD - SECRETARY KISSINGER AT 4:45 P.M,0.0526319
kissinger,1975-05-08 00:00:00,0000BF99,Telecon with Phil Habib and HAK AT 5:55,0.0503593
kissinger,1974-07-19 11:25:00,0000C9FD,TELECON WITH MAX FISHER/SECRETARY KISSINGER AT 11:25 A.M.,0.0496456
kissinger,1975-09-18 12:42:00,0000BE3E,TELECON WITH ROY ATHERTON/SECRETARY KISSINGER AT 12:42 P.M.,0.0487806
kissinger,1974-10-17 09:55:00,0000D68D,TELECON WITH CONG. MAHON AT 9:55 A.M.,0.0486106
kissinger,1973-10-15 10:00:00,0000C7C9,TELECON WITH SENATOR RIBICOFF/HAK AT 10:00 A.M.,0.0483837
kissinger,1975-09-11 15:55:00,0000BDFA,TELECON WITH AMBASSADOR DINITZ/SECRETARY KISSINGER AT 3:55 P,0.0480002
kissinger,1974-06-08 17:20:00,0000C9B7,TELECON WITH MAX FISHER/SECRETARY KISSINGER AT 5:20 P.M.,0.0479445
kissinger,1973-11-03 11:40:00,0000C917,TELECON WITH THE PRESIDENT - SECRETARY KISSINGER AT 11:40 A.,0.0479044
kissinger,1974-07-12 17:18:00,0000CA76,TELECON WITH MR. KUBISCH/SECRETARY KISSINGER AT 5:18 P.M.,0.0465113
kissinger,1974-04-18 00:00:00,0000C534,Telecon with Joe Sisco and Kissinger,0.0449439
kissinger,1975-05-14 23:36:00,0000BFE6,Telecon with Joe Sisco and Kissinger AT 11:36 P.M.,0.0437956
kissinger,1974-01-10 00:00:00,0000C6BE,Telecon with Dinitz and Kissinger,0.0431033
kissinger,1976-11-17 10:50:00,0000C11F,TELECON WITH ROBERT MCNAMARA/SEC. KISSINGER AT 10:50 A.M.,0.0426832
kissinger,1975-09-12 16:15:00,0000D956,TELECON WITH AMBASSADOR DINITZ AT 4:15 P.M.,0.0421051
kissinger,1973-10-24 00:00:00,0000C84E,TELECON WITH ELLIOT RICHARDSON/SECRETARY KISSINGER AT 12:27,0.0419578
kissinger,1974-03-29 19:25:00,0000C58F,TELECON WITH ADLAI STEVENSON AT 7:25 P.M.,0.0416671
kissinger,1976-01-15 14:35:00,0000BD5D,Telecon with Kissinger and Barry Sschweid AT 2:35 P.M.,0.0413155
kissinger,1974-06-20 18:18:00,0000C9BD,TELECON WITH SENATOR JAVITS/SECRETARY KISSINGER AT 6:18 P.M.,0.0406974
kissinger,1973-10-17 17:20:00,0000C7F5,TELECON WITH DINITZ/KISSINGER AT 5:20 P.M.,0.0402685
kissinger,1976-04-22 20:00:00,0000D770,TELECON WITH MR. WILLIAM HYLAND AT 8:00 P.M.,0.0396818
kissinger,1974-02-02 09:50:00,0000C695,Telecon with Sclesinger and Kissinger at 9:50 A.M.,0.0392158
kissinger,1974-04-17 00:00:00,0000C525,Telecon with Scowcroft and Kissinger,0.0390566
kissinger,1976-08-26 00:00:00,0000D91C,TELECON WITH KISSINGER/SENATOR PERCY AT 12:06PM,0.0373136
kissinger,1976-01-26 16:42:00,0000D70D,TELECON WITH MR. MAX FISHER AT 4:42 P.M.,0.0364946
kissinger,1973-10-11 16:30:00,0000C2A3,TELECON WITH DINITZ/SEC KISSINGER AT 4:30 P.M.,0.0363611
kissinger,1975-10-03 16:25:00,0000D89E,TELECON WITH AMBASSADOR MCCLOSKEY AT 4:25 P.M.,0.0348814
kissinger,1976-04-21 16:14:00,0000BFC5,TELECON WITH BEN BRADLEE (POST)/SEC KISSINGER AT 4:14 P.M.,0.0347223
kissinger,1976-05-28 00:00:00,0000C0C6,TELECON WITH PHIL GEYELIN/SEC KISSINGER,0.0342464
kissinger,1973-11-03 17:15:00,0000C91B,TELECON WITH AMB DINITZ - SECRETARY KISSINGER AT 5:15 P.M.,0.0336135
kissinger,1973-10-30 09:32:00,0000C8EB,TELECON WITH SECRETARY KISSINGER/HELMUT SONNENFELDT AT 9:32 ,0.0336133
kissinger,1976-01-15 17:50:00,0000D744,TELECON WITH AMBASSADOR DINITZ AT 5:50 P.M.,0.0331127
kissinger,1973-10-31 08:38:00,0000C8F3,TELECON WITH SECRETARY KISSINGER/CONGRESSMAN THOMAS MORGAN A,0.0327865
kissinger,1975-09-20 06:15:00,0000BE5C,TELECON WITH ARTHUR HARTMAN/SEC. KISSINGER AT 6:15 A.M.,0.0322581
kissinger,1973-10-24 18:58:00,0000C85B,TELECON WITH SENATOR JACKSON/KISSINGER AT 6:58 P.M.,0.032
kissinger,1974-03-19 18:40:00,0000C4CD,Telecon with Hugh Scott and Kissinger at 6:40 P.M.,0.0307695
kissinger,1974-08-07 14:35:00,0000C96C,TELECON WITH MR. SISCO AT 2:35 P.M.,0.0298489
kissinger,1975-09-15 10:30:00,0000BE2F,"TELECON WITH ED YEO, TREASURY/SECRETARY KISSINGER AT 10:30 A",0.0256411
kissinger,1974-12-10 09:45:00,0000BADE,TELECON WITH ROBERT McNAMARA AT 9:45 A.M.,0.025641
kissinger,1976-04-06 17:00:00,0000BFA7,TELECON WITH AMBASSADOR DINITZ/SECRETARY KISSINGER AT 5:00 P,0.0254241
kissinger,1975-02-22 15:30:00,0000D83D,TELECON WITH MR. HYLAND AT 3:30 P.M.,0.025424
kissinger,1976-04-05 15:15:00,0000D765,TELECON WITHUNDER SEC. OF COMMERCE BAKER  AT 3:15 P.M.,0.0252098
kissinger,1973-10-18 20:25:00,0000C7FB,TELECON WITH DOBRYNIN/KISSINGER AT 8:25 P.M.,0.0247934
kissinger,1975-09-09 00:00:00,0000BDE8,"TELECON WITH MR. SISCO/THE SECRETARY AT 8:10, 8:22 AND 8:27 ",0.0173912
