collection,date,id,title,topic_score
kissinger,1975-01-22 15:29:00,0000BB44,TELECON WITH WINSTON LORD AT 3:29 P.M.,0.106061
kissinger,1975-09-13 12:50:00,0000BE23,TELECON WITH MR. LORD/THE SECRETARY AT 12:50 P.M.,0.0986845
kissinger,1974-07-19 11:50:00,0000CA97,TELECON WITH ROBERT MCCLOSKEY AT 11:50 A.M.,0.0904744
kissinger,1974-07-19 14:50:00,0000D20B,TELECON WITH INGERSOLL/MCCLOSKEY/STABLER/KISSINGER AT 2:50 P,0.0888026
kissinger,1975-01-13 10:22:00,0000BB1E,TELECON WITH SIMON AT 10:22 A.M.,0.0827071
kissinger,1975-01-13 14:15:00,0000D7B9,TELECON WITH MR. ENDERS AT 2:15 P.M.,0.0790958
kissinger,1975-01-21 14:50:00,0000BB42,TELECON WITH WIN LORD AT 2:50 P.M.,0.0720001
kissinger,1975-04-12 17:25:00,0000BBFC,TELECON WITH JULIUS KATZ AT 5:25 P.M.,0.0714285
kissinger,1976-06-15 19:50:00,0000C03F,TELECON WITH MS. KAY GRAHAM/SECRETARY KISSINGER AT 7:50 P.M.,0.0638284
kissinger,1975-05-08 18:58:00,0000D826,TELECON WITH SENATOR JAVITS AT 6:58 P.M.,0.0635595
kissinger,1974-07-19 12:45:00,0000CF49,TELECON WITH SECRETARY KISSINGER - AMB. MCCLOSKEY AT 12:45 P,0.0590533
kissinger,1973-10-29 00:00:00,0000C1A8,Telecon with Dobrynin and HAK at 9:20AM,0.0575539
kissinger,1974-07-19 11:35:00,0000CA7A,"TELECON WITH SECRETARY KISSINGER, ROBERT MCCLOSKEY, ROBERT I",0.0566041
kissinger,1975-09-20 06:15:00,0000BE5C,TELECON WITH ARTHUR HARTMAN/SEC. KISSINGER AT 6:15 A.M.,0.0564517
kissinger,1973-10-08 19:08:00,0000C276,TELECON WITH THE PRESIDENT/SECY KISSINGER AT 7:08 P.M.,0.0555554
kissinger,1975-10-31 20:45:00,0000D8B7,TELECON WITH ASSISTANT SECRETARY ENDERS AT 8:45 P.M.,0.0547945
kissinger,1974-03-22 00:00:00,0000C4EA,Telecon with McCloy and Kissinger at 12:48,0.0547936
kissinger,1974-07-12 10:09:00,0000C1CE,Telecon with Dobrynin and Kissinger at 10:09 A.M.,0.0542173
kissinger,1975-05-12 09:08:00,0000BFA3,Telecon with Simon and Kissinger AT 9:08 A.M.,0.0496455
kissinger,1974-07-20 09:30:00,0000CA87,TELECON WITH INGERSOLL/HAK AT 9:30 A.M.,0.0496454
kissinger,1974-07-19 21:55:00,0000CAA4,TELECON WITH MCCLOSKEY AT 9:55 P.M.,0.0486313
kissinger,1975-04-23 18:17:00,0000BC33,TELECON WITH MARVIN KALB AT 6:17 P.M.,0.048387
kissinger,1975-10-29 08:40:00,0000BCAF,Telecon with Waldheim and Kissinger AT 8:40 A.M.,0.0479456
