collection,date,id,title,topic_score
kissinger,1974-09-21 09:19:00,0000BA87,TELECON WITH ART HARTMAN AT 9:19 A.M.,0.110343
kissinger,1974-06-05 20:53:00,0000C999,TELECON WITH HAL SAUNDERS/SECRETARY KISSINGER AT 8:53 P.M.,0.101695
kissinger,1975-07-24 20:53:00,0000BCB7,TELECON WITH FOREIGN MINISTER MACEACHEN/THE SECRETARY AT 8:5,0.0992914
kissinger,1973-11-19 00:00:00,0000C92A,TELECON WITH MR. STOESSEL/SECRETARY KISSINGER AT 5:10,0.0872938
kissinger,1974-02-06 23:30:00,0000C6C8,Telecon with Bruce and Kissinger at 11:30 P.M.,0.0731694
kissinger,1974-03-16 16:58:00,0000C4B8,Telecon with Stabler and Kissinger at 4:58 P.M.,0.0726262
kissinger,1974-03-07 12:45:00,0000C474,Telecon with Hartman and Kissinger at 12:45 P.M.,0.071417
kissinger,1975-04-17 10:31:00,0000BC08,TELECON WITH JERRY BREMER AT 10:31 A.M.,0.0689654
kissinger,1973-11-30 09:40:00,0000C6D4,TELECON WITH ORTONA AT 9:40 A.M.,0.0658688
kissinger,1976-05-14 10:20:00,0000BFDB,TELECON WITH ART HARTMAN/SEC KISSINGER AT 10:20 A.M.,0.064516
kissinger,1974-09-20 09:15:00,0000BA84,TELECON WITH HABID AT 09:15 A.M.,0.0597016
kissinger,1976-10-13 00:00:00,0000C0D0,TELECON WITH AMBASSADOR ARMSTRONG/SECRETARY KISSINGER,0.0592105
kissinger,1975-09-19 15:45:00,0000D958,TELECON WITH MR. ROBINSON AT 3:45 P.M.,0.0575539
kissinger,1976-12-06 09:50:00,0000C138,TELECON WITH AMBASSADOR RAMSBOTHAM/SECRETARY KISSINGER AT 9:,0.0569108
kissinger,1974-01-31 17:30:00,0000C685,Telecon with Kissinger and Robert McNamara at 5:30 P.M.,0.0564517
kissinger,1973-10-17 15:50:00,0000C7F4,TELECON WITH HUMMEL/SEC KISSINGER AT 3:50 P.M.,0.0563374
kissinger,1975-05-16 14:35:00,0000BFEC,Telecon with David Rockefeller and Kissinger AT 2:35 P.M.,0.0512824
kissinger,1974-04-24 14:32:00,0000C550,Telecon with Mankiewiecz and Kissinger at 2:32 P.M.,0.050562
kissinger,1976-08-03 17:45:00,0000BEB2,Telecon with Kissinger and Phil Habib AT 5:45 P.M.,0.0504197
kissinger,1974-02-19 17:55:00,0000C455,Telecon with Paul Volcker and Kissinger at 5:55 P.M.,0.0503599
kissinger,1976-03-27 15:30:00,0000BF46,TELECON WITH WIN LORD/SEC. KISSINGER AT 3:30 P.M.,0.05
kissinger,1974-01-02 09:50:00,0000C5F8,Telecon with Hal Sonnenfeldt and Kissinger at 9:50 A.M.,0.0499996
kissinger,1975-05-08 00:00:00,0000BF98,Telecon with Kissinger and Simon AT 10:45,0.0491804
kissinger,1973-01-02 11:00:00,0000C5F9,Telecon with Kissinger and Guido Goldman at 11:00 A.M.,0.0486112
kissinger,1973-10-06 13:20:00,0000C21F,TELECON WITH SEC GEN WALDHEIM/SEC KISSINGER AT 1:20 P.M.,0.0481927
kissinger,1973-01-02 12:10:00,0000C5FB,Telecon with Phillip Klutsnick and Kissinger at 12:10 P.M.,0.0480001
kissinger,1976-01-28 18:20:00,0000BD7D,Telecon with Philip Geyelin and Kissinger AT 6:20 P.M.,0.0476192
kissinger,1976-06-16 16:13:00,0000C05E,TELECON WITH CHRISTINE OCKRENT/SEC KISSINGER AT 4:13 P.M.,0.0468752
kissinger,1973-10-08 10:20:00,0000C25A,TELECON WITH SENATOR STENNIS/HAK AT 10:20 A.M.,0.0467834
kissinger,1975-10-10 10:17:00,0000D9C8,TELECON WITH JAMES CALLAGHAN AT 10:17 A.M.,0.0446433
kissinger,1973-10-26 21:25:00,0000C8AA,TELECON WITH SECRETARY/LORD CROMER AT 9:25 P.M.,0.0437956
kissinger,1974-04-25 18:55:00,0000C55C,Telecon with Kennedy and Kissinger at 6:55 P.M.,0.042373
kissinger,1976-01-15 14:35:00,0000BD5D,Telecon with Kissinger and Barry Sschweid AT 2:35 P.M.,0.0413226
kissinger,1975-11-28 17:25:00,0000BD0A,Telecon with Dinitz and Kissinger AT 5:25 P.M.,0.0413224
kissinger,1974-06-05 13:09:00,0000C996,TELECON WITH FOREIGN MINISTER RABASA/SECRETARY KISSINGER AT ,0.0409836
kissinger,1973-12-24 13:22:00,0000C5D3,Telecon with F.M. Robasa and HAK at 1:22 P.M.,0.0408166
kissinger,1975-04-14 21:45:00,0000CF58,TELECON WITH MR. CONNOLLY/THE SECRETARY AT 9:45 P.M.,0.0397351
kissinger,1975-04-29 13:55:00,0000BF75,Telecon with Habib and Kissinger AT 1:55 P.M.,0.0396826
kissinger,1974-04-19 00:00:00,0000C537,Telecon with Joe Sisco and HAK,0.0395483
kissinger,1974-04-15 08:12:00,0000D6BC,TELECON WITH FM CALLAGHAN AT 8:12 A.M.,0.0392158
kissinger,1974-11-25 08:50:00,0000D7C9,TELECON WITH GOVERNOR ROCKEFELLER AT 8:50 A.M.,0.0375942
kissinger,1973-10-02 09:13:00,0000C2B1,TELECON WITH SEC RUSH/HAK AT 9:13 A.M.,0.037594
kissinger,1973-10-13 16:15:00,0000C75D,TELECON WITH SECRETARY SCHLESINGER - SECRETARY KISSINGER AT ,0.0373138
kissinger,1975-10-10 14:50:00,0000D8E7,TELECON WITH ABMASSADOR DINITZ AT 2:50 P.M.,0.0352944
kissinger,1974-07-20 17:00:00,0000CA29,TELECON WITH TASKA/'GREEK OFFICIALS'/SEC KISSINGER AT 5:00 P,0.0352115
kissinger,1976-12-03 17:00:00,0000C134,TELECON WITH JOHN LEHMAN/SEC KISSINGER AT 5:00 P.M.,0.0347827
kissinger,1975-08-06 00:00:00,0000D962,TELECON AT 3:28 P.M.,0.0347225
kissinger,1974-06-07 18:35:00,0000C9B5,TELECON WITH MR. SONNENFELDT/SECRETARY KISSINGER AT 6:35 P.M,0.0336136
kissinger,1974-01-24 20:39:00,0000C6C1,Telecon with Donaldson and Kissinger at 8:39 P.M.,0.0333334
kissinger,1975-06-05 11:05:00,0000C002,Telecon with Simon and Kissinger AT 11:05 A.M.,0.0333334
kissinger,1974-01-09 11:45:00,0000C62F,Telecon with Jerry Warren and Kissinger at 11:45 A.M.,0.0327869
kissinger,1973-10-26 11:30:00,0000C88E,TELECON WITH SCOWCROFT/SEC KISSINGER AT 11:30 A.M.,0.0319947
kissinger,1973-09-30 18:55:00,0000C1C9,TELECON WITH MR. JOHN MEYER/SECRETARY KISSINGER AT 6:55 P.M.,0.0317461
kissinger,1976-05-29 09:43:00,0000C00C,TELECON WITH MR. ATHERTON/SECRETARY KISSINGER AT 9:43 A.M.,0.0314969
kissinger,1973-10-13 09:35:00,0000C73D,TELECON WITH GEN HAIG - SECRETARY KISSINGER AT 9:35 A.M.,0.0314962
kissinger,1976-03-05 15:50:00,0000BDC1,Telecon with Kissinger and Habib AT 3:50 P.M.,0.0314949
kissinger,1975-10-13 18:40:00,0000D8EA,TELECON WITH GENERAL SCOWCROFT AT 6:40 P.M.,0.03077
kissinger,1974-08-13 00:00:00,0000D628,TELECON WITH JOSEPH KRAFT AT 12:20 P.M,0.0294121
kissinger,1975-04-16 16:30:00,0000D863,TELECON WITH SCOTTY RESTON AT 4:30 P.M.,0.0294119
kissinger,1975-10-30 08:51:00,0000BD21,Telecon with Sisco and Kissinger AT 8:51 A.M.,0.0291976
kissinger,1976-06-06 09:40:00,0000C0C9,TELECON WITH ED CARTER/SEC KISSINGER AT 9:40 A.M.,0.028777
kissinger,1974-03-21 19:02:00,0000C4E2,Telecon with Casey and Kissinger at 7:02 P.M.,0.028369
kissinger,1973-12-27 14:30:00,0000C5E3,Telecon with Nixon and Kissinger at 2:30 P.M.,0.0281692
kissinger,1976-07-09 00:00:00,0000D8FA,TELECON WITH KISSINGER/ATTORNEY GENERAL LEVI AT 3:10PM,0.0277781
kissinger,1974-07-21 11:49:00,0000CAA0,TELECON WITH JOSEPH SISCO AT 11:49 A.M.,0.0272726
kissinger,1973-10-07 22:30:00,0000CF81,TELECON WITH THE PRESIDENT/SECRETARY KISSINGER AT 10:30 P.M.,0.0268458
kissinger,1976-10-04 12:19:00,0000BF1C,Telecon with Kissinger and Art Hartman AT 12:19 P.M.,0.0267857
kissinger,1975-01-15 18:00:00,0000BB2E,TELECON WITH ARTHUR BURNS AT 6:00 P.M.,0.0260871
kissinger,1975-11-13 18:30:00,0000BCE1,Telecon with Scotty Reston and Kissinger AT 6:30 P.M.,0.0254242
kissinger,1976-03-15 11:18:00,0000BE4B,Telecon with SYG Luns and Kissinger AT 11:18 A.M.,0.0254238
kissinger,1976-12-06 13:00:00,0000C139,TELECON WITH PETER RAMSBOTHAM/SEC KISSINGER AT 1:00 P.M.,0.0254238
kissinger,1975-04-22 15:45:00,0000BC17,TELECON WITH SILVEIRA AT 3:45 P.M.,0.0254238
