collection,date,id,title,topic_score
kissinger,1974-10-05 12:00:00,0000BAA5,TELECON WITH BERNIE GWERTZMAN AT 12:00 P.M.,0.137725
kissinger,1976-08-26 11:35:00,0000BF3F,Telecon with Kissinger and Ribicoff AT 11:35 A.M.,0.110465
kissinger,1973-12-05 20:25:00,0000C5C3,Telecon with Dobrynin and Kissinger at 8:25 P.M.,0.104839
kissinger,1974-01-23 19:00:00,0000C40E,TELECON WITH THE PRESIDENT/SECRETARY KISSINGER AT 7:00 P.M.,0.093022
kissinger,1975-10-03 17:20:00,0000BC4F,Telecon with Dinitz and the Secretary AT 5:20 P.M.,0.0877197
kissinger,1975-04-01 12:50:00,0000D9F9,"TELECON WITH McNAMARA, ROBERT AT 12:50 P.M.",0.0833337
kissinger,1975-08-08 09:24:00,0000BDAF,TELECON WITH TOM ENDERS/SECRETARY KISSINGER AT 9:24 A.M.,0.083333
kissinger,1974-01-08 15:05:00,0000C6DC,TELECON WITH HAIG AT 3:05 P.M.,0.0827585
kissinger,1975-10-02 19:08:00,0000CF63,TELECON WITH AMBASSADOR DINITZ/THE SECRETARY AT 7:08 P.M.,0.0777777
kissinger,1975-09-21 19:10:00,0000BE5F,TELECON WITH MR. BARRY SCHWEID/SEC. KISSINGER AT 7:10 P.M.,0.0776761
kissinger,1975-02-20 12:20:00,0000BB98,TELECON WITH HUGH SCOTT AT 12:20 P.M.,0.0764708
kissinger,1975-04-22 16:35:00,0000D871,TELECON WITH ATTORNEY GENERAL LEVI AT 4:35 P.M.,0.0764335
kissinger,1974-04-26 15:45:00,0000C567,Telecon with William Simon and Kissinger at 3:45 P.M.,0.0746268
kissinger,1973-11-20 17:11:00,0000C1AD,Telecon with Dobrynin and Kissinger at 5:11 P.M.,0.0696204
kissinger,1974-07-11 19:40:00,0000C9DA,TELECON WITH LARRY EAGLEBURGER/SECRETARY KISSINGER AT 7:40 P,0.0680276
kissinger,1975-01-07 15:12:00,0000BB08,TELECON WITH BERNIE GWERTZMAN AT 3:12 P.M.,0.067633
kissinger,1974-04-27 14:40:00,0000C569,Telecon with William Casey and Kissinger at 2:40 P.M.,0.0670726
kissinger,1976-08-25 00:00:00,0000D919,TELECON WITH KISSINGER/BILL HYLAND AT 5:58PM,0.06383
