collection,date,id,title,topic_score
kissinger,1973-10-07 10:40:00,0000C23E,TELECON WITH SENATOR PERCY/SECRETARY AT 10:40 A.M.,0.0902768
kissinger,1976-03-29 12:32:00,0000BF54,TELECON WITH SAUVAGNARGUES/SEC KISSINGER AT 12:32 P.M.,0.0844159
kissinger,1974-08-27 15:50:00,0000D6D3,TELECON WITH SIR JOHN KILLICK AT 3:50 P.M.,0.0812992
kissinger,1974-03-11 09:40:00,0000C486,Telecon with the President and Kissinger at 9:40 A.M.,0.0723207
kissinger,1975-01-07 15:35:00,0000BB06,TELECON WITH ATHERTON AT 3:35 P.M.,0.0655739
kissinger,1975-03-24 19:00:00,0000BBCA,TELECON WITH KEN FREED AT 7:00 P.M.,0.0625
kissinger,1974-04-12 16:45:00,0000C50C,Telecon with Mansfield and Kissinger at 4:45 P.M.,0.0601447
kissinger,1974-03-18 10:00:00,0000C4BC,Telecon with Zahedi and Kissinger at 10:00 A.M.,0.0567377
kissinger,1974-06-07 14:32:00,0000C9A5,TELECON WITH GOV. ROCKEFELLER/SECRETARY KISSINGER AT 2:32 P.,0.0558765
kissinger,1976-01-05 18:00:00,0000D6F9,TELECON WITH MR. RICHARD VALERIANI AT 6:00 P.M.,0.0546872
kissinger,1975-08-06 09:44:00,0000C964,TELECON WITH DINITZ AT 9:44 A.M.,0.0523255
kissinger,1976-02-27 15:35:00,0000BDA0,Telecon with Kissinger and Ikle AT 3:35 P.M.,0.0504201
kissinger,1973-11-24 15:35:00,0000C59B,Telecon with Gerald Warren and Kissinger at 3:35 P.M.,0.0503599
kissinger,1975-11-26 19:34:00,0000BD04,Telecon with Max Fisher and Kissinger AT 7:34 P.M.,0.0487805
kissinger,1974-12-06 00:00:00,0000D7A1,TELECON WITH FM RABASA,0.0451126
kissinger,1973-10-23 18:50:00,0000C837,TELECON WITH THE PRESIDENT/KISSINGER AT 6:50 P.M.,0.0431663
kissinger,1974-04-10 18:35:00,0000D6BB,TELECON WITH AMBASSADOR RAMSBOTHAM AT 6:35 P.M.,0.0431034
kissinger,1974-09-22 11:30:00,0000D673,TELECON WITH JOSEPH KRAFT AT 11:30 A.M.,0.0391062
kissinger,1973-10-23 00:00:00,0000C820,TELECON WITH DAVID POPPER/SECY KISSINGER & SISCO AT 11:00,0.0389607
kissinger,1976-07-12 18:17:00,0000BE73,Telecon with the Secretary and Scranton AT 6:17 P.M.,0.0384613
kissinger,1975-04-08 10:32:00,0000D889,TELECON WITH HUGH MORROW AT 10:32 A.M.,0.0378793
kissinger,1975-03-04 10:35:00,0000BBC0,TELECON WITH WILLIAM ROGERS AT 10:35 A.M.,0.0372672
kissinger,1975-04-23 19:37:00,0000D878,TELECON WITH MR. LES GELB AT 7:37 P.M.,0.0366976
kissinger,1976-10-25 14:50:00,0000C0E7,TELECON WITH AMB. ARMSTRONG/THE SECRETARY AT 2:50 P.M.,0.0336136
kissinger,1973-01-13 20:10:00,0000C447,TELECON WITH SECRETARY KISSINGER/S ALSOP AT 8:10 P.M.,0.0322581
kissinger,1976-10-12 00:00:00,0000D92E,TELECON WITH KISSINGER/JOE CALIFANO AT 9:50AM,0.0318474
kissinger,1974-12-07 11:33:00,0000BADB,TELECON WITH PERCY AT 11:33 A.M.,0.0314961
kissinger,1974-01-06 11:25:00,0000CF8B,"TELECON WITH BILL COLBY, CIA/SECY KISSINGER AT 11:25 A.M.",0.0307693
kissinger,1976-06-05 17:22:00,0000C02D,TELECON WITH AMB. SCHAUFELE/SEC KISSINGER AT 5:22 P.M.,0.0305345
kissinger,1975-01-08 15:25:00,0000BB0E,TELECON WITH CHRISTOPHER SOAMES AT 3:25 P.M.,0.0296297
kissinger,1975-04-24 10:00:00,0000D87B,TELECON WITH GEORGE SHULTZ AT 10:00 A.M.,0.026851
kissinger,1975-09-09 00:00:00,0000BDE8,"TELECON WITH MR. SISCO/THE SECRETARY AT 8:10, 8:22 AND 8:27 ",0.026087
kissinger,1976-02-13 17:34:00,0000BE3D,Telecon with Zahedi and Kissinger AT 5:34 P.M.,0.0258622
kissinger,1976-11-17 12:44:00,0000C124,TELECON WITH PETE DAY/SEC KISSINGER AT 12:44 P.M.,0.0254239
kissinger,1974-08-14 17:01:00,0000BA5B,TELECON WITH HUMPHREY AT 5:01 P.M.,0.0254238
kissinger,1974-04-25 18:55:00,0000C55C,Telecon with Kennedy and Kissinger at 6:55 P.M.,0.0254237
kissinger,1975-09-12 18:30:00,0000BE01,TELECON WITH MR. JOSEPH CALIFANO/THE SECRETARY AT 6:30 P.M.,0.0247934
kissinger,1975-04-09 14:50:00,0000D85A,TELECON WITH JOE SISCO AT 2:50 P.M.,0.0240389
