collection,date,id,title,topic_score
kissinger,1973-11-02 00:00:00,0000C90B,TELECON WITH MR. FLANIGAN - SECRETARY KISSINGER AT 2:35,0.0784244
kissinger,1973-10-16 11:42:00,0000C7D6,TELECON WITH DOBRYNIN/SEC KISSINGER AT 11:42 A.M.,0.0725804
kissinger,1975-06-05 09:45:00,0000DA25,TELECON WITH MR. ARTHUR BURNS AT 9:45 A.M.,0.0610687
kissinger,1975-07-18 19:08:00,0000D95C,TELECON WITH MR. EAGLEBURGER AT 7:08 P.M.,0.0601505
kissinger,1973-11-26 10:34:00,0000C5A2,Telecon with Carl Maw and HAK at 10:34 A.M.,0.05988
kissinger,1974-07-23 15:30:00,0000CA30,TELECON WITH PRIME MINISTER ECEVIT/SECRETARY KISSINGER AT 3:,0.0564105
kissinger,1976-08-30 18:45:00,0000BF45,Telecon with the Secretary and Barry Schweid AT 6:45 P.M.,0.0529791
kissinger,1976-08-24 10:45:00,0000DA34,TELECON WITH SEN. HUMPHREY AT 10:45 A.M.,0.0528469
kissinger,1973-10-26 09:32:00,0000C1A2,Telecon with Dobrynin and HAK at 9:32 A.M.,0.0526318
kissinger,1974-03-14 14:45:00,0000C4A4,Telecon with Dinitz and Kissinger at 2:45 P.M.,0.0510645
kissinger,1975-06-16 15:20:00,0000C052,Telecon with Charles Robinson and Kissinger AT 3:20 P.M.,0.0500002
kissinger,1974-09-20 08:05:00,0000D6AA,TELECON WITH MR. COLBY AT 8:05 A.M.,0.0468751
kissinger,1973-10-06 19:10:00,0000C22F,TELECON WITH GENL HAIG/SEC KISSINGER AT 7:10 P.M.,0.0451602
kissinger,1974-07-26 12:55:00,0000CA37,TELECON WITH JOHN NEWHOUSE/KISSINGER AT 12:55 P.M.,0.0425533
kissinger,1975-04-23 19:37:00,0000D878,TELECON WITH MR. LES GELB AT 7:37 P.M.,0.0412843
kissinger,1975-01-23 10:25:00,0000BB78,TELECON WITH SCOTTY RESTON AT 10:25 A.M.,0.0411768
kissinger,1974-04-24 18:13:00,0000C554,Telecon with William Simon and Kissinger at 6:13 P.M.,0.0406504
kissinger,1973-10-26 16:05:00,0000C89A,TELECON WITH THE PRESIDENT/SEC KISSINGER AT 4:05 P.M.,0.0406503
kissinger,1973-10-16 14:35:00,0000C7DC,TELECON WITH GOV ROCKEFELLER/SEC KISSINGER AT 2:35 P.M.,0.0403196
kissinger,1975-09-20 00:00:00,0000BE59,TELECON WITH UNDER SECRETARY SISCO/SEC. KISSINGER AT 2:37,0.0384615
kissinger,1976-03-17 18:00:00,0000D731,TELECON WITH SENATOR HUBERT HUMPHREY AT 6:00 P.M.,0.0384612
