score,token
0.131327,africa
0.0706504,asia
0.0673175,pakistan
0.0557968,second
0.0477022,status
0.0438242,afghanistan
0.0426802,health
0.0353649,u.s.
0.0331199,raise
0.025472,intend
0.0247006,afghan
0.0218641,peiping
0.0193002,poor
0.0190879,trouble
0.0178561,compare
0.0150532,kabul
0.0146477,mullah
0.0145702,modify
0.0132415,practical
0.0127818,gop
0.0112887,description
0.00981419,generate
0.00857908,horn
0.00846972,appearance
0.00829216,electronic
0.00789937,kandahar
0.00760247,peshawar
0.00698152,entity
0.00599391,karachi
0.00579777,tail
0.00568912,tashkent
0.00501455,bid
0.00494933,thatcher
0.00487293,boycott
0.00473997,pashtun
0.00377563,nonaligned
0.00355503,herat
0.00353606,patient
0.00339371,almaty
0.00331411,alteration
0.0031311,indus
0.00302672,sacrifice
0.00302184,sour
0.00296143,elevation
0.00286796,pension
0.00271743,monopoly
0.00246627,tajik
0.00242766,tilt
0.00233271,aryan
0.00219414,deport
0.00215477,preemptive
0.00209001,fax
0.00207744,mohammed
0.0020492,signify
0.00202519,plug
0.00196561,uzbek
0.00193331,inspire
0.00183911,lace
0.00182525,unavoidable
0.00179363,locally
0.0016626,hunger
0.0015352,bishkek
0.00143277,coincidence
0.00142894,weil
0.00136726,covenant
0.00132312,tajikistan
0.00111819,intractable
0.000998083,dari
0.000991741,hun
0.000991121,racially
0.000940039,monterrey
0.000936183,overlay
0.000836136,lever
0.000825904,agha
0.000774072,gently
0.000768728,tricky
0.00075473,jalalabad
0.000683026,backwardness
0.000650836,turkmenistan
0.000641437,pushtun
0.000628557,conspicuously
0.000598271,maim
0.000588693,straddle
0.000586772,affable
0.000578369,encyclopedia
0.0005524,husain
0.000532693,ferret
0.000496753,avid
0.000495948,eurasian
0.0004894,unavoidably
0.000486833,favoritism
0.000480879,literate
0.00047302,hallmark
0.000460418,afghani
0.000455237,mujahideen
0.000443733,burger
0.000436983,ides
0.000407449,persuasive
0.000379356,surveyor
0.00037589,cordially
