score,token
0.0776826,men
0.0609922,yes
0.0605327,serve
0.0519894,col
0.0404499,ia
0.0401686,particular
0.0347981,colonel
0.0293058,citizen
0.0272495,child
0.0266381,science
0.0227048,impose
0.0223,mark
0.0217625,eat
0.0194272,learn
0.0178203,dis
0.0153674,captain
0.012363,pi
0.0122347,academy
0.0113603,significance
0.011242,twenty
0.00870774,tendency
0.00853776,decree
0.0083524,aaron
0.00782758,gi
0.00655651,career
0.00653455,occupational
0.00646808,someone
0.00593145,love
0.00579585,chamber
0.00573979,disease
0.00547966,ell
0.00539976,mach
0.00532384,marry
0.00512502,talent
0.00493069,tact
0.00489446,tuberculosis
0.0048527,apartment
0.00483086,santa
0.00429279,max
0.00413021,adult
0.00406945,jail
0.00401432,lieu
0.00376936,thermonuclear
0.00364911,founder
0.00364827,kansa
0.00359203,ordinarily
0.00353065,expedition
0.00346362,stiff
0.0032398,smart
0.00322531,samuel
0.00315707,nsf
0.0030174,vantage
0.0029873,definitive
0.00282809,brook
0.00276681,downtown
0.00268138,whereabouts
0.00258606,loom
0.00251756,circulation
0.00249283,outspoken
0.00245475,climb
0.00240752,taft
0.00233383,pate
0.00220471,inaccurate
0.00219417,admire
0.00209235,oxford
0.00204363,depose
0.00198134,traveller
0.00197095,fresh
0.00191354,medal
0.00189519,brigadier
0.0018909,stall
0.0018643,music
0.00176331,misconception
0.00163216,hank
0.00160669,swim
0.00158588,reputation
0.00156421,athlete
0.00152221,patriotism
0.00148051,invention
0.00143454,hearten
0.0013831,lev
0.00137299,athletic
0.00134464,seniority
0.00133886,yale
0.00131005,fice
0.0012952,rake
0.00129118,finch
0.0012828,solicitor
0.00128234,agitator
0.00120277,yacht
0.00119795,anger
0.0011175,successively
0.00110414,basement
0.001104,presbyterian
0.00109898,unprecedented
0.00109265,descriptive
0.00105685,berg
0.0010559,undecided
0.00104615,mathias
0.00104546,rudimentary
