score,token
0.0710184,southeast
0.0488614,nationalist
0.0392125,admiral
0.0331638,stop
0.0270033,rusk
0.0265847,sanitize
0.0261218,indochina
0.0229782,ai
0.0213872,chou
0.019788,taipei
0.0177115,pace
0.0174732,materiel
0.0159553,neutrality
0.0155867,formosa
0.01459,mao
0.0124215,commonwealth
0.011711,moral
0.0116011,frontier
0.0110691,ting
0.00965391,interference
0.00857951,broaden
0.0082913,simon
0.0080019,chen
0.00755619,enforce
0.00754389,ane
0.00753926,tit
0.00746783,recognise
0.0073931,revolt
0.00730973,defection
0.00720455,concert
0.00707088,wei
0.00655967,lu
0.00567286,shanghai
0.00564508,rebellion
0.00550547,ling
0.00547913,rout
0.00544867,wu
0.00514345,wen
0.00508955,municipal
0.00485841,yunnan
0.00480584,rainy
0.00444532,lop
0.00420695,onus
0.00409647,identifiable
0.0039741,junction
0.00391674,inclusive
0.00383675,freely
0.00383157,philosophy
0.0037555,intrusion
0.00373704,remnant
0.00367006,fraud
0.00366748,chin
0.00365237,tao
0.00360238,churchill
0.00351636,gut
0.00348962,antagonize
0.00325752,meany
0.00321747,ming
0.00319601,foreshadow
0.00319537,comrade
0.00318985,conspiracy
0.00315327,forthright
0.00298607,polarization
0.00290793,aggressively
0.00290771,salient
0.0028905,madame
0.00265868,enquiry
0.00261046,coercive
0.00260616,recess
0.00257299,repulse
0.00256559,apologize
0.00255865,precipitate
0.00241181,punish
0.00237359,sian
0.00235534,unsigned
0.0023432,fruitless
0.00232512,acknowledgment
0.002304,manifestation
0.00222886,insistence
0.00222775,sip
0.00218594,sinkiang
0.00218048,maoist
0.00213761,kuomintang
0.00210158,heal
0.00205024,nanking
0.00204254,fay
0.00203266,reasonableness
0.00200379,cline
0.00196588,oppress
0.00195937,subdue
0.00195567,scandal
0.00194121,crazy
0.00191562,futile
0.00188179,crumble
0.00184572,formosan
0.00174449,dirty
0.00173397,fen
0.00170742,luce
0.00169983,jap
0.0016985,macarthur
