score,token
0.120346,cia
0.0723814,access
0.0619547,narcotic
0.0557632,turn
0.0526437,opposition
0.0493213,money
0.0420269,assembly
0.0368403,address
0.036646,body
0.0223168,deferment
0.0200891,cryptanalytic
0.0200241,australian
0.017734,veto
0.0154321,testimony
0.0135527,merely
0.00977979,sue
0.00746738,tiger
0.00684254,polygraph
0.00662373,robinson
0.00635392,ballot
0.00595025,abortion
0.00552602,oversight
0.00540222,grand
0.00533842,wit
0.00490504,cast
0.0048324,kin
0.00481383,dispense
0.00466494,prominent
0.00458848,oversee
0.00452327,rein
0.00424863,petty
0.00410257,scan
0.00401715,bland
0.0036552,dissidence
0.00365179,irish
0.00350452,o'brien
0.00347655,bruce
0.00303576,iou
0.00292717,unforeseen
0.00283071,indoctrinate
0.00277672,reign
0.00277024,sydney
0.00273087,constituent
0.00272496,bicentennial
0.00264204,copenhagen
0.00254869,recurrent
0.00251919,deadlock
0.00247085,prevalent
0.00245563,counterterrorism
0.00244268,cad
0.00237651,axe
0.00235977,spiral
0.00234154,vein
0.00228447,horizontal
0.00217339,mathematician
0.00216326,apprentice
0.00214273,straightforward
0.00206965,warner
0.00201894,coincide
0.00201424,draftee
0.0019809,symptom
0.00193497,instigation
0.0018597,contender
0.00185706,prudence
0.00181619,persistence
0.00180993,pendent
0.00175781,stein
0.00166051,unproductive
0.00164786,populous
0.00159058,believer
0.00153697,inward
0.00149614,youthful
0.00148783,slot
0.00141368,jurist
0.00137213,scant
0.00136689,wiretap
0.00135012,fiji
0.00134456,baccalaureate
0.00131527,wax
0.00130528,uncoordinated
0.001305,awl
0.0012923,indemnification
0.00124734,conjecture
0.00124404,coach
0.00123704,collaborator
0.00122734,appropriateness
0.00121077,dial
0.00120767,rampant
0.00119198,residue
0.00115392,duck
0.00106618,strange
0.00105265,handgun
0.00103545,pob
0.00101794,http
0.00101587,kindly
0.00100601,flu
0.000992843,cali
0.000981821,academician
0.000978291,colonization
0.000974832,resentful
