score,token
0.0906979,off
0.0890896,company
0.0400892,gas
0.0317093,ft
0.0303058,hit
0.0287896,gm
0.0239494,pound
0.020396,throw
0.0194234,pick
0.0151885,oh
0.0151344,bite
0.0149901,wi
0.0121179,manager
0.0116552,somebody
0.0109372,ge
0.0105957,climate
0.00989434,basin
0.0096481,v
0.00938567,wind
0.00933993,mountain
0.00918331,wear
0.00909674,temperature
0.00877624,allen
0.00877194,smoke
0.00831779,error
0.00825452,tam
0.00766051,turner
0.00713039,fir
0.00704018,weigh
0.00700175,pump
0.00697044,formerly
0.00644379,thermal
0.00587534,briefly
0.00587456,inch
0.00586647,heat
0.00567616,madrid
0.00565847,definite
0.00551394,salaam
0.00525649,hoover
0.00525547,drainage
0.00518853,thin
0.00511081,raf
0.00508715,planner
0.00499816,downgrade
0.00491208,semi
0.00476706,procedural
0.00470259,miner
0.00467595,bonus
0.00463223,cubic
0.00461604,female
0.00454084,manufacturer
0.00419467,diameter
0.0041686,cool
0.00413877,thor
0.00410105,md
0.00367109,massachusetts
0.0035534,earthquake
0.00354679,organic
0.00354581,mn
0.0034648,ross
0.00340433,snow
0.00334802,substitution
0.00325584,accountable
0.00321442,kiev
0.00317919,mol
0.00316098,angle
0.00296982,skin
0.00296805,wake
0.00290612,fortunately
0.0028713,arnold
0.00286652,violator
0.00282831,inconclusive
0.00277687,bet
0.00276056,warren
0.00259002,negatively
0.00256089,degradation
0.0025606,thick
0.00250737,idaho
0.00246265,nh
0.00245761,turbine
0.00245697,shut
0.00243526,atm
0.00243134,cavity
0.00239165,carbon
0.00238769,barber
0.00236498,dozen
0.00234267,tactically
0.00226249,contamination
0.00219374,deduct
0.00209753,gmt
0.001991,untenable
0.00194383,deceive
0.00191207,chancery
0.00185962,licensee
0.00179522,furniture
0.00178863,pessimistic
0.00178298,sheraton
0.00166207,unitary
0.00162973,koch
0.00154011,newark
