score,token
0.0915882,la
0.0451219,lebanon
0.0310757,catholic
0.0220478,beirut
0.021498,collective
0.0199482,lebanese
0.0172611,formula
0.0159564,privilege
0.0158935,rom
0.0157439,religious
0.0131924,ano
0.0130869,vt
0.0127251,generation
0.0126323,father
0.0113644,spokesman
0.0110347,slide
0.01091,allegation
0.0105019,discrimination
0.0100082,torture
0.00981506,n
0.00980359,calculate
0.00913408,moslem
0.00902156,privately
0.00891332,ev
0.00884123,ri
0.00841175,priest
0.00780636,pub
0.00767084,informant
0.00748909,mohammad
0.00741022,isolation
0.00705733,consul
0.00666371,peter
0.00655892,jesuit
0.00634654,inc
0.00594872,conviction
0.00554202,frequent
0.00539634,owner
0.00532552,afraid
0.00526201,religion
0.00519178,bishop
0.00507489,ike
0.00481337,inherit
0.00477938,arouse
0.0046658,tourist
0.0046637,neck
0.00450695,denounce
0.00443098,pig
0.00431436,convict
0.00412753,mccarthy
0.00401818,powell
0.0039768,nationalize
0.0039434,serb
0.00389997,imprison
0.00380183,sou
0.00348306,morgan
0.00334585,forty
0.00333318,ante
0.00331395,treasurer
0.00328585,wary
0.00322291,prise
0.00310034,gravely
0.00303374,patch
0.00298267,slovakia
0.00294006,metropolitan
0.00292601,insult
0.00291839,reminder
0.00287217,confession
0.00278851,zionist
0.00274422,nail
0.00267536,hone
0.00258937,mayo
0.00254563,giant
0.00253978,secular
0.00253531,capitulation
0.00252065,journey
0.00251551,pain
0.00248212,wb
0.00247982,protestant
0.00242764,accusation
0.00240262,stratum
0.00238115,conscript
0.00237815,peso
0.00237167,massacre
0.0023373,clan
0.00232923,brink
0.00232171,hierarchy
0.00227008,patriot
0.00221657,hospitality
0.00221323,rem
0.00219759,seward
0.00219227,expropriate
0.00214898,emigrate
0.0021294,dg
0.00211441,fun
0.00206763,traitor
0.00204657,sympathize
0.00202116,haw
0.00201771,neat
0.00199483,injustice
0.00198859,holiday
