score,token
0.0737338,al
0.0583273,iran
0.0520926,saudi
0.0518745,memo
0.0454032,jordan
0.0445324,commissioner
0.039723,iraq
0.0356755,iraqi
0.034621,egyptian
0.0286536,syrian
0.0268893,ethiopia
0.0265791,syria
0.0227402,palestinian
0.0209696,arabia
0.0198304,nasser
0.0159924,bin
0.014452,constitution
0.0124617,baghdad
0.0122366,sadat
0.0118366,yemen
0.0110699,qadhafi
0.0109632,sudan
0.00948334,persian
0.00852364,rockwell
0.00834478,exploration
0.0075867,barrel
0.0069704,shan
0.00662261,kuwait
0.00643797,riyadh
0.00605516,aden
0.00572215,ladin
0.0055262,ani
0.00517015,djibouti
0.00485516,refinery
0.0044277,yemeni
0.0043648,palestine
0.00417702,jidda
0.00417503,tunisian
0.00414072,az
0.00407646,saddam
0.00400627,bahrain
0.00395087,b
0.00385549,faisal
0.00366814,muhammad
0.00363012,eritrea
0.00354991,oman
0.00343645,alexandria
0.00333478,khartoum
0.00331308,confident
0.00314991,sudanese
0.00312392,rivalry
0.00299466,gorbachev
0.00296589,arabic
0.00270113,fatah
0.00259085,fahd
0.00255572,royalist
0.00248858,jeddah
0.00248752,prep
0.00247883,arabian
0.00215238,jihad
0.00210523,eritrean
0.00205586,kurd
0.00203325,asmara
0.00200593,kuwaiti
0.00200086,stead
0.00190779,husayn
0.00189774,kurdish
0.00189655,shia
0.00188947,protectorate
0.00182877,dubai
0.00174732,yamani
0.00174684,aba
0.00166704,sunni
0.00166551,wmd
0.00161986,ceylon
0.00161527,brotherhood
0.00158124,racist
0.00157203,nile
0.0015666,mubarak
0.00152642,woo
0.00150975,abeyance
0.00150791,synopsis
0.00150675,leo
0.00148764,cox
0.00147668,aswan
0.00146605,expatriate
0.00144085,bahraini
0.00143845,emotional
0.00141766,overwhelmingly
0.00131771,mosque
0.00126298,rash
0.00121707,remit
0.0011837,gendarmerie
0.00116298,elf
0.00115085,qaeda
0.00108077,ulema
0.00105204,qatar
0.00103929,teheran
0.00102073,haj
0.000984262,matte
