score,token
0.183517,re
0.131252,percent
0.0937794,rate
0.0406454,congo
0.0355168,inspection
0.0343131,performance
0.0340867,ban
0.0318603,business
0.0233093,congressional
0.0207594,equal
0.0197447,belgian
0.0164138,comprehensive
0.0156433,brussels
0.0133422,belgium
0.011945,compensation
0.011318,fourth
0.0110853,gnp
0.00984024,atmosphere
0.00938298,zambia
0.0078093,mercenary
0.00718031,gob
0.00694899,stabilization
0.00689723,congolese
0.00631033,tea
0.00618173,harriman
0.00589216,leopoldville
0.00583164,threshold
0.00566317,rehabilitation
0.00540397,conversion
0.00509059,seismic
0.00501167,nairobi
0.00488131,outstanding
0.00429937,container
0.00397743,handbook
0.0039534,franc
0.00363827,kinshasa
0.00363639,lagos
0.00353226,fare
0.00317923,lawrence
0.00305834,gear
0.00282523,hammarskjold
0.00278204,overhaul
0.00251008,dip
0.00250035,moratorium
0.00244507,divergence
0.00236856,dubious
0.00228552,diamond
0.0020749,smuggler
0.00203593,cleanse
0.0018637,retrain
0.0017506,toon
0.00167371,gendarme
0.00164443,stationary
0.00156596,propitious
0.0015439,bujumbura
0.00143061,discount
0.00119292,zb
0.00119254,bribery
0.00118893,openness
0.00113515,uneven
0.00113097,aar
0.00107765,prerequisite
0.00103584,complementary
0.000986748,conceptually
0.000973532,awhile
0.0009581,sluggish
0.000946549,undetected
0.000944555,shutdown
0.000896512,kivu
0.00087155,aries
0.000833096,replenish
0.000813094,secession
0.000789843,revert
0.000762601,profitably
0.000742654,validation
0.000681196,retailer
0.000680547,nonalignment
0.000659326,luluabourg
0.000628318,enquire
0.00061656,elisabethville
0.000607139,sheep
0.000601409,discontinuance
0.000600131,downriver
0.000579972,buoy
0.000519406,tutsi
0.000516556,rwandan
0.000512855,nary
0.000509736,softwood
0.000493778,tantalum
0.000474052,subvention
0.000470511,iva
0.000467043,reintroduce
0.000464094,monetization
0.000454919,putative
0.000452985,elliptical
0.000443474,regeneration
0.000419426,bantu
0.000414914,binary
0.00037451,palfrey
0.000369485,unveil
