score,token
0.0860034,capability
0.0690061,key
0.0473437,attach
0.0346501,run
0.0291032,field
0.0287152,asat
0.0265645,involvement
0.0259623,generally
0.0257173,target
0.0256209,secretariat
0.0233217,six
0.0206416,division
0.0193843,posture
0.016836,launch
0.0166727,tank
0.0162633,easy
0.015776,mid
0.0152694,operational
0.015077,room
0.0145231,deploy
0.0140953,offensive
0.0140887,examine
0.0124077,survey
0.0120694,tactic
0.0100323,buildup
0.00908418,helicopter
0.00901355,radar
0.00813287,stanton
0.00811012,baker
0.00786002,multinational
0.00781894,corp
0.00740979,couple
0.00696692,breakthrough
0.00678502,enemy
0.00678422,minor
0.0066402,association
0.00649055,theater
0.00580639,vladivostok
0.00578457,massive
0.00559598,cone
0.00518374,amphibious
0.0050962,logistical
0.00509264,logistics
0.00506858,businessmen
0.0048241,weaponry
0.00471737,instal
0.0045384,recycle
0.0042202,grand
0.00403922,swing
0.00402304,reconnaissance
0.00395531,female
0.00365451,minuteman
0.00351816,piece
0.00339451,photography
0.00319708,commando
0.00317403,pa
0.00309041,artillery
0.00302549,airborne
0.00291337,gift
0.00290944,rocket
0.00289786,construct
0.00286446,intercontinental
0.00278555,mountain
0.00277682,jet
0.00269833,dislike
0.00266679,eec
0.00263689,optimum
0.00263302,lapse
0.0025052,howard
0.00247083,aerial
0.0024531,disarm
0.00237833,unfortunately
0.0022678,ron
0.00226363,drain
0.00210983,eisenhower
0.00203029,weigh
0.00197371,retreat
0.00194763,primacy
0.00184263,allegiance
0.00175445,auxiliary
0.00163433,torpedo
0.00162025,logistic
0.00162008,alpha
0.00139844,unreliable
0.00134637,sherman
0.00132578,shrike
0.00132542,echelon
0.00130629,sortie
0.00127607,ferment
0.00126212,conceptual
0.0012078,raf
0.00118992,redeployment
0.00108572,salvo
0.00106472,detach
0.00105794,warehouse
0.0010157,visual
0.000968692,airstrip
0.000914738,pertain
0.000910705,inadequately
0.000828905,configure
