score,token
0.152318,activity
0.119406,turkey
0.0779348,close
0.0736322,low
0.0730107,share
0.0499927,republic
0.0459316,chance
0.0394424,stop
0.0323982,atlantic
0.0210305,remove
0.0167785,ara
0.0133266,dependent
0.0121782,consultative
0.0108599,io
0.0108249,departmental
0.0100514,parallel
0.00953975,chart
0.00897733,intervene
0.00783568,confident
0.00766924,partnership
0.006813,suspicious
0.00609413,tripoli
0.00600738,boat
0.00540982,foot
0.0050219,engineer
0.00448392,recourse
0.00412831,tribe
0.0039442,saturday
0.00366536,ingredient
0.00345193,imaginative
0.00307542,sixth
0.00278303,inconceivable
0.00276923,dare
0.00260074,xxiv
0.00242276,indirect
0.00241898,sympathetic
0.00213018,unanimously
0.00204079,precept
0.00194638,sheer
0.00175993,comrade
0.00173249,scarcity
0.00171374,chin
0.00154291,inspiration
0.00144807,shatter
0.00143648,istanbul
0.00138542,disintegrate
0.00135461,insecure
0.00126381,infuse
0.0011735,awful
0.00103259,preoccupation
0.00102813,atom
0.000944756,inalienable
0.00092488,nuisance
0.000859768,sudden
0.000813055,demonstrative
0.000794502,elate
0.00075917,facade
0.000682658,sail
0.000647138,disservice
0.000607313,idaho
0.000601537,ottoman
0.00059175,pretension
0.000551622,blunder
0.000534401,catalyze
0.000489248,steamroller
0.000478199,murderer
0.000474657,unnatural
0.000464455,maternal
0.000431677,unswerving
0.000428995,renovate
0.000410325,xxxii
0.00040952,subservience
0.000399798,hydrogen
0.000398598,embryonic
0.000374101,ferret
0.000370254,astonishment
0.000353968,laudatory
0.000306358,partisanship
0.000278458,unconstrained
0.000274743,unobtainable
0.00024493,lamentable
0.000213654,flamboyant
0.000211593,clobber
0.000196065,avid
0.000195866,implausible
0.000167904,recapitulation
0.000161199,anyplace
0.000148506,frivolously
0.000143609,hoover
0.000135701,unstinting
0.000122023,yunnan
0.000113118,unregistered
0.000104912,rosemary
9.82694e-05,emanation
8.64415e-05,smoothness
8.63815e-05,monnet
6.17544e-05,huston
5.72104e-05,aruba
5.70377e-05,overdose
5.1582e-05,outsmart
