score,token
0.129327,election
0.100544,presidential
0.0862317,let
0.0537901,ec
0.0511843,sovereignty
0.0389295,solve
0.0339102,young
0.0321863,candidate
0.0284691,unrelated
0.0165274,rhetoric
0.0153268,elect
0.0133167,guyana
0.0118355,electoral
0.0086111,burnham
0.00692509,presidency
0.00691106,constituency
0.00586172,unrest
0.00578545,display
0.0056516,renegotiate
0.00551158,republican
0.0053774,eve
0.00534886,ida
0.00532361,militant
0.00526959,square
0.0052263,moynihan
0.00486421,surprisingly
0.00476481,caucus
0.00460225,literature
0.00456186,depress
0.00436853,militia
0.0041361,hughes
0.00405461,unpopular
0.00397483,petition
0.00392722,pin
0.00371255,execution
0.00367503,electorate
0.00362188,twelve
0.00359759,improper
0.00353586,downgrade
0.00342399,guyanese
0.0033294,ballot
0.00321122,thwart
0.00299951,vacancy
0.00296416,candidacy
0.00294891,irish
0.0028684,mayor
0.00284699,communal
0.00283133,underneath
0.00276206,overwhelmingly
0.00274428,eighteen
0.00267227,secondary
0.0022676,celebrate
0.00214829,municipal
0.00214433,warmth
0.00204359,supposedly
0.00203367,adult
0.00200522,broadcaster
0.00198793,outcry
0.00196147,plurality
0.0019349,togo
0.00191405,fraud
0.00188995,recede
0.00185997,curtailment
0.00172182,recurrence
0.00171765,solidly
0.00171577,contender
0.00167844,sterile
0.00167696,locke
0.00163867,smart
0.00156017,concede
0.00153442,constable
0.00149519,biographic
0.00149436,inadvertently
0.00148564,turbulent
0.00148312,polarize
0.00147112,finesse
0.00143331,memorial
0.00136129,bribery
0.00135612,hail
0.00135462,infinitely
0.001354,apathy
0.00125095,suffrage
0.00124099,everyday
0.00123943,redesign
0.00112824,polite
0.00111142,shearer
0.00107425,slap
0.00103284,baptist
0.00100066,purposefully
0.00100008,o.k.
0.000997377,misrepresent
0.000995709,illegality
0.000965792,tranquil
0.000917241,rack
0.000910728,implant
0.000901956,ppp
0.00088591,moses
0.000883725,convocation
0.000880914,grenada
0.000873175,taft
