score,token
0.0685824,white
0.0679843,leader
0.0512256,internal
0.0485398,session
0.0461852,strong
0.0415263,deputy
0.0414532,budget
0.0397993,goal
0.0392506,crisis
0.0345301,growth
0.0298739,economy
0.0234615,moderate
0.0203896,center
0.0186162,democratic
0.0137083,socialist
0.0133127,enrichment
0.0127274,trend
0.011361,decline
0.0107136,revolution
0.0098308,marxist
0.00907242,struggle
0.00816368,largely
0.00786549,colleague
0.00786274,victory
0.00704184,succession
0.00668493,leftist
0.00643833,nationalist
0.00620476,consolidate
0.00597543,unacceptable
0.00588075,frustration
0.0055648,leak
0.00553624,tighten
0.00551576,technique
0.00547112,rank
0.00539884,commentary
0.00528895,islamic
0.00510403,articulate
0.00485451,retirement
0.00471586,dependence
0.00429943,club
0.00419244,rational
0.00397037,internally
0.00378171,accompany
0.00372462,symbol
0.00366315,alignment
0.00347631,float
0.00343169,none
0.00341226,odds
0.00339015,presumably
0.00338529,intensify
0.00334811,stretch
0.00330116,criticize
0.00322944,opponent
0.00315639,politician
0.00309743,contemporary
0.00301241,verifiable
0.00270447,dissidence
0.00242217,fold
0.00227895,tradition
0.002228,volatile
0.00220526,artificial
0.00219456,overnight
0.0021881,prediction
0.00216567,moderation
0.00216542,irresponsible
0.0021583,rarely
0.00215096,accuse
0.00208522,path
0.002022,vocal
0.00201811,inflict
0.00196858,alexander
0.00181876,sympathy
0.00180608,decisive
0.00180462,monarchy
0.00179726,rightist
0.00178637,parliamentary
0.00178157,oust
0.00169155,receptivity
0.00157895,ideally
0.00157082,loophole
0.00154747,jerry
0.00139798,corrupt
0.00136504,smuggle
0.00133958,cheat
0.00130666,unleash
0.00130553,prosperous
0.0012931,motley
0.00129222,separately
0.00127683,fatal
0.00127536,constantly
0.00127007,facet
0.00121549,resurgence
0.00116544,slim
0.00116277,employer
0.00115887,democratization
0.00115779,resistant
0.00114806,relay
0.00111154,rigid
0.0011033,uneasiness
0.00108446,ouster
