score,token
0.027293653,brasil
0.02486056,governo
0.018007245,brasileiro
0.013508529,minist̩rio
0.011371688,projeto
0.010347803,brasileira
0.008784689,informa̤̣o
0.007374708,interesse
0.006832317,autoridades
0.00663986,exteriores
