score,token
0.025152141,coopera̤̣o
0.024483039,desenvolvimento
0.012021495,brasil
0.00838327,recursos
0.008002712,projetos
0.007938322,tecnologia
0.006968442,com̩rcio
0.006676166,econ̫mica
0.006619542,t̩cnica
0.006073453,programa
