date,topic_score,id,collection,title
1978-05-23 00:00:00,0.317443,rb_1974.05.23_doc_IV-36,CPDOC,"Documentos referentes ?atuac? de Azeredo da Silveira, como ministro das Relacoes Exteriores, nas relacoes entre o Brasil e Portugal. O dossie contem informacoes sobre a designac? do general Dafontoura para o posto de embaixador brasileiro, em Portugal; a miss? ao Brasil do primeiro-ministro portugues Carlos Galv? de Mello, em junho de 1974, apos os aconteimentos politico de 25 de Abril, que depos o general Spinola; a viagem do titular ?Lisboa, em dezembro de 1974, para acerto da agenda de conversacoes sobre acordos vigentes, entre os dois paises, nas ?eas comercial, de cooperac? tecnica, cultural, economica e judici?ia, alem do estabelecimento de mecanismos de consultas bilaterais e de cooperac? na ONU, principalmente, com relac? ?quest? da descolonizac? da ?rica portuguesa  e a relac? do Brasil com esses paises. Inclui ainda documentos sobre o asilo politico do general Spinola e outros portugueses no Brasil, e de brasileiros em Portugal, entre os quais, Leonel Brizola, em outubro de 1977; sobre a imigrac? portuguesa; a visita ao Brasil do primeiro-ministro portugues M?io Soares, em dezembro de 1976; a independencia dos Acores (1977); a denuncia pela Assembleia portuguesa da situac? dos presos politicos brasileiros; e a visita do presidente portugues Ramalho Eanes, ao Brasil, em maio de 1978, para tratar da cooperac? lusa-brasileira, na ?rica.  "
1979-03-15 00:00:00,0.316565,rb_1974.04.20_doc_II-1,CPDOC,"Documentos referentes ? relacoes entre o Brasil e a Franca durante a gest? de Azeredo da Silveira no Ministerio das Relacoes Exteriores, abordando as seguintes questoes: pris? do cidad? frances, Serge Michel Sevin, pelo Departamento de Ordem Politica e Social do Rio de Janeiro; apresentac? de credenciais do embaixador brasileiro na Franca, Antonio Delfim Neto, em fevereiro de 1975; negociacoes para instalac? de estacoes de rastreamento, no territorio brasileiro, para o projeto ARIANE; e contestac?, pelo governo frances, da pris? de barcos pesqueiros japoneses por autoridades brasileiras, por considerar que os barcos estavam em ?uas da Guiana Francesa. Inclui ainda informacoes sobre: a visita de Azeredo da Silveira ?Franca, em outubro de 1975, para a assinatura do acordo maritimo franco-brasileiro; viagem dos ministros franceses, Jean Sauvagnargues e Raymond Barre, em janeiro de 1976, ao Brasil, ocasi? em que foi criada a ""Grande Comiss? de Competencia Geral"", visando a examinar as relacoes franco-brasileiras; e visita do presidente Giscard D''Estaing ao Brasil, em outubro de 1978, na qual foi negociada a participac? francesa no projeto SUAPE do Complexo industrial-portu?io do Recife. Inclui ainda documentos sobre a indenizac? paga ao governo frances em face da desapropriac? do Banco Hipotec?io e Agricola de Minas Gerais; e sobre a participac? francesa no consorcio europeu para participac? nos projetos hidreletricos de Tucurui, Itaparica e Xingo."
1978-04-15 00:00:00,0.315589,be_1976.00.00_doc_V-7,CPDOC,"Documentos referentes ? relacoes entre o presidente do Brasil, Ernesto Geisel, e o presidente dos Estados Unidos, Jimmy Carter, no periodo de atuac? de Azeredo da Silveira como ministro das Relacoes Exteriores. S? documentos previamente organizados (a maioria em xerox), que se caracterizam como subsidios para as conversacoes presidenciais e correspondencia, entre os dois presidentes, tratando de diversos assuntos entre os quais: candidaturas e eleic? de Jimmy Carter em 1976; visita de Jimmy Carter ao Brasil, Venezuela e outros paises da America Latina, em marco de 1978; relacoes bilaterais entre Brasil e Estados Unidos; e politica externa brasileira e politica externa norte-americana, no governo Carter."
1977-01-15 00:00:00,0.311836,be_1974.03.15_doc_III-40,CPDOC,"Documentos referentes ? relacoes politicas, economicas e comerciais entre Brasil e Estados Unidos no periodo em que Azeredo da Silveira era ministro das Relacoes Exteriores. O dossie e constituido de relatorios, notas, discursos, resumos e correspondencia, abordando, no ?bito das relacoes economicas, a quest? da exportac? de calcados brasileiros ao mercado norte-americano; a discuss? da criac? de um grupo consultivo informal Brasil-EUA sobre assuntos economicos; as questoes referentes ao interc?bio comercial, incluindo as negociacoes do Acordo Geral de Tarifas e Comercio (GATT), e a lei de comercio norte-americana promulgada em 1975, e que causou polemica em paises da America Latina por desrespeitar acordos firmados anteriormente sobre protecionismo. No ?bito das relacoes politicas, o dossie inclui informacoes relativas ao grupo consultivo Brasil-EUA sobre cooperac? cientifica e tecnologica; sobre a visita de Azeredo da Silveira a Washington, em outubro de 1976; e sobre o projeto e assinatura do Memorandum de Entendimento referente a consultas sobre assuntos de interesse mutuo entre Brasil-EUA. No ?bito dos direitos humanos, inclui informacoes sobre a pris? politica de cidad?s americanos no Brasil, sobre a lei norte-americana de ajuda externa, no campo de seguranca e assistencia militar; e sobre a denuncia feita pelo governo brasileiro em 1977, do acordo militar Brasil-EUA de 1952."
1977-11-07 00:00:00,0.303067,rb_1974.10.00_doc_II-18,CPDOC,"Documentos referentes ? relacoes bilaterais entre Brasi e Senegal durante a gest? de Azeredo da Silveira, como ministro das Relacoes Exteriores abordando questoes relacionadas a viagem do titular ?Dacar, em novembro de 1974, com vistas ?situar o governo brasileiro no quadro das relacoes diplom?icas dos territorios em processo de desolonizac? portuguesa na ?rica. Inclui ainda informacoes sobre a politica externa brasileira em relac? ?quest?, com enfase no proposito de estreitamento das relacoes entre os dois paises no setor tecnologico, cultural, financeiro e comercial; sobre a I Feira Internacional de Dacar; e sobre a visita do presidente do Senegal, Leopold Senghor, ao Brasil, em novembro de 1977."
1976-09-15 00:00:00,0.30023,onu_1976.08.25_doc_I-4,CPDOC,"Documentos referentes ?participac? de Azeredo da Silveira na XXXI?Assembleia Geral das Nacoes Unidas, ocorrida em setembro de 1976. O dossie e constiuido por correspondencia sobre as eleicoes ao cargo de secret?io geral da ONU para 1977, sobre avaliacoes posteriores dos resultados da Assembleia e sobre as diretrizes da delegac? brasileira para a Assembleia, destacando-se o relatorio sobre as diretrizes. H?tambem discursos proferidos por Azeredo da Silveira na Assembleia e um encadernado com telegramas recebidos e expedidos pelo titular durante sua permanencia na assembleia, tratando de assuntos tais como relacoes internacionais, relacoes diplom?icas, assuntos administrativos, entre outros."
1977-01-15 00:00:00,0.296342,rb_1974.08.19_doc_II-27,CPDOC,"Documentos referentes ?atuac? de Azeredo da Silveira como Ministro das Relacoes Exteriores nas relacoes bilaterais entre o Brasil  e diversos paises da ?rica, entre eles, ?rica do Sul, Argelia, Angola, Costa do Marfim, Mocambique e Nigeria. O dossie e constituido por correspondencia enre o Itamaraty e as embaixadas, postos diplom?icos brasileiros nesses paises, e  autoridades africanas tratando de visitas de autoridades desses paises ao Brasil e vicce-versa; agradecimentos; mensagens de amizade, respeito e cooperac?. Destacam-se os documentos relativos ?proclamac? de independencia de Angola, assim como informacoes sobre a quest? da descolonizac? dos paises de lingua portuguesa (Cabo Verde, Guine Bissau e Mocambique). Inclui ainda documentos sobre a invas? do Saara Ocidental pelo Marrocos e Maurit?ia, carta do presidente do Egito El-Sadat a Geisel enfatizando a necessidade de se manter o di?ogo sobre a paz no Oriente e elogiando a posic? do Brasil na ONU em relac? ao sionismo, alem de informacoes sobre a viagem de Azeredo da Silveira ?Abdijan (Costa do Marfim), em junho de 1975."
1979-03-15 00:00:00,0.295541,ag_1974.03.15_doc_VI-44,CPDOC,"Discursos proferidos por Azeredo da Silveira e outras personalidades politicas nas mais diversas ocasioes no decorrer da sua gest? no Ministerio das Relacoes Exteriores. Destaque para o discurso do titular, concentrado nos encadernados, por ocasioes de assinatura de diversos acordos e tratados, como por exemplo o Acordo de Transporte Maritimo com a Argelia (13/04/1976)."
1976-02-15 00:00:00,0.295533,be_1974.04.16_doc_III-1,CPDOC,"Documentos utilizados como subsidios nas conversacoes entre o ministro das Relacoes Exteriores do Brasil, Azeredo da Silveira, e o secret?io de Estado norte-americano, Henry Kissenger. S? notas, resumos, relatorios, discursos e correspondencia, tratando de diversos assuntos, no ?bito das relacoes entre os dois paises e da politica internacional, com enfase nas questoes economicas e comerciais, tais como no interc?bio comercial de diversos produtos, taxac? de tarifas para exportac? e importac?, protecionismo e relacoes financeiras. Inclui informacoes sobre a situac? politica interna de diversos paises, principalmente America Latina e sobre reforma da Organizac? dos Estados Americanos (OEA). H?ainda documentac? sobre a relac? dos Estados Unidos com China e URSS, sobre candidatura a cargos da ONU e da OEA, sobre reunioes da Comiss? dos Direitos Humanos, dos chanceleres da Bacia do Prata, do ""Policy Planning"" e do SELA, sobre direito do mar, a quest? da energia nuclear e a situac? politica do Oriente Medio."
1978-07-15 00:00:00,0.292709,ai_1978.07.01_doc_13,CPDOC,"Documentos referentes ?proposta mexicana de realizac? de uma reuni? sobre o desarmamento dos paises da America Latina e Caribe no decorrer da atuac? de Azeredo da Silveira como ministro das Relacoes Exteriores. Inclui informac? sobre a reuni?, que ocorreu em agosto de 1978, e sobre a n? participac? do Brasil, que defendia o car?er n? regional da quest?."
1979-03-15 00:00:00,0.290695,ag_1974.03.15_doc_II-6,CPDOC,"Discursos proferidos por Azeredo da Silveira e outras personalidades politicas nas mais diversas ocasioes no decorrer da sua gest? no Ministerio das Relacoes Exteriores. Destaque para o discurso do titular, concentrado nos encadernados, por ocasioes de assinatura de diversos acordos e tratados, como por exemplo o Acordo de Transporte Maritimo com a Argelia (13/04/1976)."
1978-03-15 00:00:00,0.290229,vp_1978.01.12_doc_20,CPDOC,"Documentos referentes ?atuac? de Azeredo da Silveira como ministro das Relacoes Exteriores na viagem do presidente Ernesto Geisel ?Alemanha. O dossie e constituido, sobretudo, por correspondencia, abordando as seguintes questoes: providencias preliminares de organizac? da comitiva de viagem, recepcoes e discursos; informacoes sobre o projeto de acordo de transferencia de tecnologia para o desenvolvimento da vacina contra a doenca de chagas, do Instituto Behring para a Fundac? Oswaldo Cruz;   visita do presidente Geisel ao Centro de Pesquisa de Karlsuhe (KFK), Acordo Nuclear Brasil-Alemanha e sua repercuss? nos Estados Unidos e na propria Alemanha, e artigos de jornais argentinos e alem?s sobre a viagem."
1976-02-15 00:00:00,0.289403,be_1974.04.16_doc_IV-19,CPDOC,"Documentos utilizados como subsidios nas conversacoes entre o ministro das Relacoes Exteriores do Brasil, Azeredo da Silveira, e o secret?io de Estado norte-americano, Henry Kissenger. S? notas, resumos, relatorios, discursos e correspondencia, tratando de diversos assuntos, no ?bito das relacoes entre os dois paises e da politica internacional, com enfase nas questoes economicas e comerciais, tais como no interc?bio comercial de diversos produtos, taxac? de tarifas para exportac? e importac?, protecionismo e relacoes financeiras. Inclui informacoes sobre a situac? politica interna de diversos paises, principalmente America Latina e sobre reforma da Organizac? dos Estados Americanos (OEA). H?ainda documentac? sobre a relac? dos Estados Unidos com China e URSS, sobre candidatura a cargos da ONU e da OEA, sobre reunioes da Comiss? dos Direitos Humanos, dos chanceleres da Bacia do Prata, do ""Policy Planning"" e do SELA, sobre direito do mar, a quest? da energia nuclear e a situac? politica do Oriente Medio."
1977-01-15 00:00:00,0.286529,vp_1977.10.31_doc_8,CPDOC,"Documentos referentes ?atuac? de Azeredo da Silveira como ministro das Relacoes Exteriores na viagem do presidente Ernesto Geisel ao Mexico e ao Uruguai. O dossie e constituido por correspondencia e estudos, tratando dos preparativos para a visita, tais como roteiros, projetos de discursos e programas, entre outros. Destacam-se o livro ""Viagem do Presidente Geisel ao Uruguai. Registro Historico e Repercussoes"" e os documentos tratando das negociacoes com o Mexico para estabelecimento do Convenio de Amizade, Comercio e Cooperac?, alem de acordos de cooperac? industrial, r?io amadorismo, cuja viabilidade estava sendo analisada. Consta ainda do dossie, informacoes sobre as manifestacoes de grupos mexicanos contr?ios ?visita presidencial."
1975-01-15 00:00:00,0.283875,d_1974.03.26_doc_III-55,CPDOC,"Documentos referentes aos despachos de Azeredo da Silveira como ministro das Relacoes Exteriores com o presidente da Republica Ernesto Geisel. O dossie e composto por documentos do tipo ""Informacoes ao Senhor Presidente da Republica"" abordando diversos asuntos, tais como: questoes economicas internas e externas, conflitos, conversacoes e acordos politicos entre v?ios paises, politica nuclear, questoes administrativas, viagens do presidente Geisel e de Azeredo da Silveira, assim como de outros chanceleres e presidentes ao Brasil."
1975-03-15 00:00:00,0.283832,rb_1974.04.20_doc_I-8,CPDOC,"Documentos referentes ? relacoes entre o Brasil e a Franca durante a gest? de Azeredo da Silveira no Ministerio das Relacoes Exteriores, abordando as seguintes questoes: pris? do cidad? frances, Serge Michel Sevin, pelo Departamento de Ordem Politica e Social do Rio de Janeiro; apresentac? de credenciais do embaixador brasileiro na Franca, Antonio Delfim Neto, em fevereiro de 1975; negociacoes para instalac? de estacoes de rastreamento, no territorio brasileiro, para o projeto ARIANE; e contestac?, pelo governo frances, da pris? de barcos pesqueiros japoneses por autoridades brasileiras, por considerar que os barcos estavam em ?uas da Guiana Francesa. Inclui ainda informacoes sobre: a visita de Azeredo da Silveira ?Franca, em outubro de 1975, para a assinatura do acordo maritimo franco-brasileiro; viagem dos ministros franceses, Jean Sauvagnargues e Raymond Barre, em janeiro de 1976, ao Brasil, ocasi? em que foi criada a ""Grande Comiss? de Competencia Geral"", visando a examinar as relacoes franco-brasileiras; e visita do presidente Giscard D''Estaing ao Brasil, em outubro de 1978, na qual foi negociada a participac? francesa no projeto SUAPE do Complexo industrial-portu?io do Recife. Inclui ainda documentos sobre a indenizac? paga ao governo frances em face da desapropriac? do Banco Hipotec?io e Agricola de Minas Gerais; e sobre a participac? francesa no consorcio europeu para participac? nos projetos hidreletricos de Tucurui, Itaparica e Xingo."
1979-03-15 00:00:00,0.283796,ag_1974.01.22_doc_VI-18,CPDOC,"Documentos referentes ? questoes burocr?icas e administrativas do Itamaraty durante a atuac? de Azeredo da Silveira como ministro das Relacoes Exteriores. O dossie e constituido, primordialmente, por correspondencia entre o titular e funcion?ios do Itamaraty. Tratam de viagens de trabalho, ferias, transferencia e remocoes; credenciamentos de funcion?ios no exterior; quadro de acesso; auxilio consular a brasileiros no exterior; construc? de moradia para os funcion?ios em Brasilia; orcamento para o Ministerio; criac? e suprimento de cargos nas embaixadas; conservac? do monumento brasileiro em Pistoia (It?ia);  e processos administrativos de funcion?ios. Inclui ainda avisos (correspondencia entre Ministros) contendo orientacoes do governo para o Ministerio das Relacoes Exteriores e para a administrac? publica em geral."
1979-03-15 00:00:00,0.280447,ag_1974.03.15_doc_II-45,CPDOC,"Discursos proferidos por Azeredo da Silveira e outras personalidades politicas nas mais diversas ocasioes no decorrer da sua gest? no Ministerio das Relacoes Exteriores. Destaque para o discurso do titular, concentrado nos encadernados, por ocasioes de assinatura de diversos acordos e tratados, como por exemplo o Acordo de Transporte Maritimo com a Argelia (13/04/1976)."
1979-03-15 00:00:00,0.274319,ag_1974.03.15_doc_II-35,CPDOC,"Discursos proferidos por Azeredo da Silveira e outras personalidades politicas nas mais diversas ocasioes no decorrer da sua gest? no Ministerio das Relacoes Exteriores. Destaque para o discurso do titular, concentrado nos encadernados, por ocasioes de assinatura de diversos acordos e tratados, como por exemplo o Acordo de Transporte Maritimo com a Argelia (13/04/1976)."
1975-12-31 00:00:00,0.26933,onu_1975.01.23_doc_I-5,CPDOC,"Documentos relativos ?participac? de Azeredo da Silveira na XXX?Assembleia Geral das Nacoes Unidas e na VII?Ses? Especial da Assembleia Geral, ocorridas em setembro de 1975. O dossie e constituido por discursos, telegramas e relatorios, tratando dos assuntos discutidos nesta assembleia, destacando-se a quest? do sionismo no Oriente Medio e da votac? do projeto de resoluc? ""Eliminac? de todas as formas de discriminac? racial"". H?tambem documentos sobre as relacoes economicas entre paises desenvolvidos e paises em desenvolvimento, com enfase na quest? comercial, tema discutido na VII?Sess? Especial. O dossie inclui ainda um encadernado com telegramas recebidos e expedidos por Azeredo da Silveira durante sua permanencia na Assembleia, e dois encadernados em que constam o relatorio da delegac? ?XXX?Assembleia Geral e discursos proferidos pelo titular e outras autoridades nesta assembleia."
